emergency_id,first_ambulance_id,first_response,attempts_needed,final_ambulance_id,final_status,recovery_time_sec
REQ02584,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02585,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ02586,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ02587,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ02588,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ02589,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02590,AMB0044,ACCEPTED,1,AMB0044,ACCEPTED,0
REQ02591,AMB0011,ACCEPTED,1,AMB0011,ACCEPTED,0
REQ02592,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02593,AMB0084,REJECTED,2,AMB0100,ACCEPTED,15
REQ02594,AMB0064,TIMEOUT,3,AMB0069,ACCEPTED,30
REQ02595,AMB0070,ACCEPTED,1,AMB0070,ACCEPTED,0
REQ02596,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ02597,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02598,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02599,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02600,AMB0049,TIMEOUT,2,AMB0049,ACCEPTED,15
REQ02601,AMB0128,ACCEPTED,1,AMB0128,ACCEPTED,0
REQ02602,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ02603,AMB0070,ACCEPTED,1,AMB0070,ACCEPTED,0
REQ02604,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02605,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02606,AMB0053,TIMEOUT,2,AMB0052,ACCEPTED,15
REQ02607,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ02608,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02609,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02610,AMB0007,ACCEPTED,1,AMB0007,ACCEPTED,0
REQ02611,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ02612,AMB0107,TIMEOUT,2,AMB0105,ACCEPTED,15
REQ02613,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ02614,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02615,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02616,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02617,AMB0128,REJECTED,2,AMB0128,ACCEPTED,15
REQ02618,AMB0019,TIMEOUT,2,AMB0017,ACCEPTED,15
REQ02619,AMB0093,ACCEPTED,1,AMB0093,ACCEPTED,0
REQ02620,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ02621,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02622,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ02623,AMB0059,REJECTED,3,AMB0061,ACCEPTED,30
REQ02624,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02625,AMB0098,ACCEPTED,1,AMB0098,ACCEPTED,0
REQ02626,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02627,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02628,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02629,AMB0110,REJECTED,3,AMB0109,ACCEPTED,30
REQ02630,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02631,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ02632,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02633,AMB0089,ACCEPTED,1,AMB0089,ACCEPTED,0
REQ02634,AMB0070,TIMEOUT,2,AMB0070,ACCEPTED,15
REQ02635,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ02636,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02637,AMB0109,ACCEPTED,1,AMB0109,ACCEPTED,0
REQ02638,AMB0072,ACCEPTED,1,AMB0072,ACCEPTED,0
REQ02639,AMB0014,ACCEPTED,1,AMB0014,ACCEPTED,0
REQ02640,AMB0089,ACCEPTED,1,AMB0089,ACCEPTED,0
REQ02641,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02642,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ02643,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ02644,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02645,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ02646,AMB0032,TIMEOUT,2,AMB0028,ACCEPTED,15
REQ02647,AMB0057,REJECTED,2,AMB0058,ACCEPTED,15
REQ02648,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02649,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ02650,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ02651,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02652,AMB0064,TIMEOUT,3,AMB0065,ACCEPTED,30
REQ02653,AMB0038,ACCEPTED,1,AMB0038,ACCEPTED,0
REQ02654,AMB0099,ACCEPTED,1,AMB0099,ACCEPTED,0
REQ02655,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ02656,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02657,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ02658,AMB0084,TIMEOUT,2,AMB0071,ACCEPTED,15
REQ02659,AMB0070,REJECTED,2,AMB0085,ACCEPTED,15
REQ02660,AMB0048,ACCEPTED,1,AMB0048,ACCEPTED,0
REQ02661,AMB0059,ACCEPTED,1,AMB0059,ACCEPTED,0
REQ02662,AMB0102,ACCEPTED,1,AMB0102,ACCEPTED,0
REQ02663,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ02664,AMB0108,ACCEPTED,1,AMB0108,ACCEPTED,0
REQ02665,AMB0026,REJECTED,3,AMB0026,ACCEPTED,30
REQ02666,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02667,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02668,AMB0064,ACCEPTED,1,AMB0064,ACCEPTED,0
REQ02669,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02670,AMB0032,TIMEOUT,2,AMB0031,ACCEPTED,15
REQ02671,AMB0104,REJECTED,3,AMB0103,ACCEPTED,30
REQ02672,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02673,AMB0014,ACCEPTED,1,AMB0014,ACCEPTED,0
REQ02674,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ02675,AMB0107,ACCEPTED,1,AMB0107,ACCEPTED,0
REQ02676,AMB0092,TIMEOUT,2,AMB0092,ACCEPTED,15
REQ02677,AMB0064,REJECTED,2,AMB0067,ACCEPTED,15
REQ02678,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02679,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ02680,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02681,AMB0053,REJECTED,4,AMB0053,ACCEPTED,45
REQ02682,AMB0109,TIMEOUT,2,AMB0109,ACCEPTED,15
REQ02683,AMB0084,ACCEPTED,1,AMB0084,ACCEPTED,0
REQ02684,AMB0072,ACCEPTED,1,AMB0072,ACCEPTED,0
REQ02685,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02686,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02687,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02688,AMB0046,TIMEOUT,2,AMB0083,ACCEPTED,15
REQ02689,AMB0095,ACCEPTED,1,AMB0095,ACCEPTED,0
REQ02690,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02691,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ02692,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02693,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02694,AMB0011,TIMEOUT,3,AMB0010,ACCEPTED,30
REQ02695,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ02696,AMB0013,ACCEPTED,1,AMB0013,ACCEPTED,0
REQ02697,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02698,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ02699,AMB0125,REJECTED,2,AMB0125,ACCEPTED,15
REQ02700,AMB0019,TIMEOUT,4,AMB0023,ACCEPTED,45
REQ02701,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ02702,AMB0024,ACCEPTED,1,AMB0024,ACCEPTED,0
REQ02703,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02704,AMB0014,ACCEPTED,1,AMB0014,ACCEPTED,0
REQ02705,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ02706,AMB0057,TIMEOUT,2,AMB0058,ACCEPTED,15
REQ02707,AMB0128,ACCEPTED,1,AMB0128,ACCEPTED,0
REQ02708,AMB0110,ACCEPTED,1,AMB0110,ACCEPTED,0
REQ02709,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ02710,AMB0014,ACCEPTED,1,AMB0014,ACCEPTED,0
REQ02711,AMB0125,REJECTED,2,AMB0123,ACCEPTED,15
REQ02712,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ02713,AMB0099,ACCEPTED,1,AMB0099,ACCEPTED,0
REQ02714,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02715,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02716,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ02717,AMB0079,REJECTED,2,AMB0080,ACCEPTED,15
REQ02718,AMB0065,TIMEOUT,2,AMB0065,ACCEPTED,15
REQ02719,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02720,AMB0005,ACCEPTED,1,AMB0005,ACCEPTED,0
REQ02721,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02722,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02723,AMB0057,REJECTED,3,AMB0056,ACCEPTED,30
REQ02724,AMB0124,TIMEOUT,2,AMB0122,ACCEPTED,15
REQ02725,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02726,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ02727,AMB0089,ACCEPTED,1,AMB0089,ACCEPTED,0
REQ02728,AMB0007,ACCEPTED,1,AMB0007,ACCEPTED,0
REQ02729,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ02730,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02731,AMB0076,ACCEPTED,1,AMB0076,ACCEPTED,0
REQ02732,AMB0022,ACCEPTED,1,AMB0022,ACCEPTED,0
REQ02733,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ02734,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02735,AMB0056,REJECTED,2,AMB0057,ACCEPTED,15
REQ02736,AMB0072,ACCEPTED,1,AMB0072,ACCEPTED,0
REQ02737,AMB0070,ACCEPTED,1,AMB0070,ACCEPTED,0
REQ02738,AMB0024,ACCEPTED,1,AMB0024,ACCEPTED,0
REQ02739,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02740,AMB0024,TIMEOUT,2,AMB0023,ACCEPTED,15
REQ02741,AMB0124,REJECTED,2,AMB0123,ACCEPTED,15
REQ02742,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02743,AMB0098,ACCEPTED,1,AMB0098,ACCEPTED,0
REQ02744,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ02745,AMB0007,ACCEPTED,1,AMB0007,ACCEPTED,0
REQ02746,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02747,AMB0033,REJECTED,2,AMB0033,ACCEPTED,15
REQ02748,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ02749,AMB0072,ACCEPTED,1,AMB0072,ACCEPTED,0
REQ02750,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ02751,AMB0071,ACCEPTED,1,AMB0071,ACCEPTED,0
REQ02752,AMB0062,ACCEPTED,1,AMB0062,ACCEPTED,0
REQ02753,AMB0011,REJECTED,2,AMB0011,ACCEPTED,15
REQ02754,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02755,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ02756,AMB0030,ACCEPTED,1,AMB0030,ACCEPTED,0
REQ02757,AMB0036,ACCEPTED,1,AMB0036,ACCEPTED,0
REQ02758,AMB0008,ACCEPTED,1,AMB0008,ACCEPTED,0
REQ02759,AMB0011,REJECTED,2,AMB0012,ACCEPTED,15
REQ02760,AMB0084,ACCEPTED,1,AMB0084,ACCEPTED,0
REQ02761,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02762,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02763,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02764,AMB0058,ACCEPTED,1,AMB0058,ACCEPTED,0
REQ02765,AMB0125,REJECTED,3,AMB0124,ACCEPTED,30
REQ02766,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ02767,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02768,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ02769,AMB0092,REJECTED,2,AMB0092,ACCEPTED,15
REQ02770,AMB0072,TIMEOUT,2,AMB0071,ACCEPTED,15
REQ02771,AMB0109,REJECTED,3,AMB0112,ACCEPTED,30
REQ02772,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ02773,AMB0039,ACCEPTED,1,AMB0039,ACCEPTED,0
REQ02774,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02775,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ02776,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02777,AMB0118,REJECTED,2,AMB0117,ACCEPTED,15
REQ02778,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02779,AMB0069,ACCEPTED,1,AMB0069,ACCEPTED,0
REQ02780,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02781,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02782,AMB0104,TIMEOUT,2,AMB0102,ACCEPTED,15
REQ02783,AMB0001,ACCEPTED,1,AMB0001,ACCEPTED,0
REQ02784,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02785,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02786,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02787,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02788,AMB0097,TIMEOUT,2,AMB0097,ACCEPTED,15
REQ02789,AMB0043,ACCEPTED,1,AMB0043,ACCEPTED,0
REQ02790,AMB0071,ACCEPTED,1,AMB0071,ACCEPTED,0
REQ02791,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02792,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ02793,AMB0014,REJECTED,2,AMB0016,ACCEPTED,15
REQ02794,AMB0079,TIMEOUT,3,AMB0077,ACCEPTED,30
REQ02795,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02796,AMB0117,ACCEPTED,1,AMB0117,ACCEPTED,0
REQ02797,AMB0102,ACCEPTED,1,AMB0102,ACCEPTED,0
REQ02798,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ02799,AMB0020,ACCEPTED,1,AMB0020,ACCEPTED,0
REQ02800,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02801,AMB0059,ACCEPTED,1,AMB0059,ACCEPTED,0
REQ02802,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ02803,AMB0033,ACCEPTED,1,AMB0033,ACCEPTED,0
REQ02804,AMB0003,ACCEPTED,1,AMB0003,ACCEPTED,0
REQ02805,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ02806,AMB0079,TIMEOUT,2,AMB0080,ACCEPTED,15
REQ02807,AMB0009,ACCEPTED,1,AMB0009,ACCEPTED,0
REQ02808,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02809,AMB0028,ACCEPTED,1,AMB0028,ACCEPTED,0
REQ02810,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ02811,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02812,AMB0027,TIMEOUT,2,AMB0027,ACCEPTED,15
REQ02813,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02814,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02815,AMB0037,ACCEPTED,1,AMB0037,ACCEPTED,0
REQ02816,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02817,AMB0020,ACCEPTED,1,AMB0020,ACCEPTED,0
REQ02818,AMB0049,TIMEOUT,2,AMB0049,ACCEPTED,15
REQ02819,AMB0102,ACCEPTED,1,AMB0102,ACCEPTED,0
REQ02820,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02821,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02822,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02823,AMB0104,ACCEPTED,1,AMB0104,ACCEPTED,0
REQ02824,AMB0097,TIMEOUT,2,AMB0093,ACCEPTED,15
REQ02825,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02826,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02827,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02828,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02829,AMB0068,ACCEPTED,1,AMB0068,ACCEPTED,0
REQ02830,AMB0062,ACCEPTED,1,AMB0062,ACCEPTED,0
REQ02831,AMB0109,ACCEPTED,1,AMB0109,ACCEPTED,0
REQ02832,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ02833,AMB0067,ACCEPTED,1,AMB0067,ACCEPTED,0
REQ02834,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02835,AMB0112,REJECTED,3,AMB0109,ACCEPTED,30
REQ02836,AMB0059,ACCEPTED,1,AMB0059,ACCEPTED,0
REQ02837,AMB0010,ACCEPTED,1,AMB0010,ACCEPTED,0
REQ02838,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ02839,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ02840,AMB0086,TIMEOUT,2,AMB0084,ACCEPTED,15
REQ02841,AMB0104,REJECTED,2,AMB0103,ACCEPTED,15
REQ02842,AMB0086,ACCEPTED,1,AMB0086,ACCEPTED,0
REQ02843,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02844,AMB0072,ACCEPTED,1,AMB0072,ACCEPTED,0
REQ02845,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02846,AMB0124,ACCEPTED,1,AMB0124,ACCEPTED,0
REQ02847,AMB0080,REJECTED,2,AMB0079,ACCEPTED,15
REQ02848,AMB0068,ACCEPTED,1,AMB0068,ACCEPTED,0
REQ02849,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ02850,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ02851,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02852,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02853,AMB0050,REJECTED,2,AMB0039,ACCEPTED,15
REQ02854,AMB0115,ACCEPTED,1,AMB0115,ACCEPTED,0
REQ02855,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02856,AMB0011,ACCEPTED,1,AMB0011,ACCEPTED,0
REQ02857,AMB0100,ACCEPTED,1,AMB0100,ACCEPTED,0
REQ02858,AMB0128,TIMEOUT,2,AMB0126,ACCEPTED,15
REQ02859,AMB0055,REJECTED,2,AMB0038,ACCEPTED,15
REQ02860,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02861,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ02862,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02863,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ02864,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02865,AMB0037,REJECTED,3,AMB0038,ACCEPTED,30
REQ02866,AMB0074,ACCEPTED,1,AMB0074,ACCEPTED,0
REQ02867,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02868,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02869,AMB0053,REJECTED,2,AMB0054,ACCEPTED,15
REQ02870,AMB0120,TIMEOUT,2,AMB0123,ACCEPTED,15
REQ02871,AMB0099,REJECTED,3,AMB0100,ACCEPTED,30
REQ02872,AMB0123,ACCEPTED,1,AMB0123,ACCEPTED,0
REQ02873,AMB0010,ACCEPTED,1,AMB0010,ACCEPTED,0
REQ02874,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ02875,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02876,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02877,AMB0023,REJECTED,2,AMB0023,ACCEPTED,15
REQ02878,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02879,AMB0083,ACCEPTED,1,AMB0083,ACCEPTED,0
REQ02880,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ02881,AMB0031,REJECTED,2,AMB0035,ACCEPTED,15
REQ02882,AMB0092,TIMEOUT,2,AMB0092,ACCEPTED,15
REQ02883,AMB0088,ACCEPTED,1,AMB0088,ACCEPTED,0
REQ02884,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02885,AMB0007,ACCEPTED,1,AMB0007,ACCEPTED,0
REQ02886,AMB0107,ACCEPTED,1,AMB0107,ACCEPTED,0
REQ02887,AMB0011,REJECTED,4,AMB0008,ACCEPTED,45
REQ02888,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ02889,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02890,AMB0027,ACCEPTED,1,AMB0027,ACCEPTED,0
REQ02891,AMB0006,ACCEPTED,1,AMB0006,ACCEPTED,0
REQ02892,AMB0103,ACCEPTED,1,AMB0103,ACCEPTED,0
REQ02893,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02894,AMB0033,TIMEOUT,3,AMB0036,ACCEPTED,30
REQ02895,AMB0089,ACCEPTED,1,AMB0089,ACCEPTED,0
REQ02896,AMB0041,ACCEPTED,1,AMB0041,ACCEPTED,0
REQ02897,AMB0127,ACCEPTED,1,AMB0127,ACCEPTED,0
REQ02898,AMB0117,ACCEPTED,1,AMB0117,ACCEPTED,0
REQ02899,AMB0120,REJECTED,2,AMB0125,ACCEPTED,15
REQ02900,AMB0010,TIMEOUT,2,AMB0009,ACCEPTED,15
REQ02901,AMB0096,ACCEPTED,1,AMB0096,ACCEPTED,0
REQ02902,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02903,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02904,AMB0131,ACCEPTED,1,AMB0131,ACCEPTED,0
REQ02905,AMB0026,ACCEPTED,1,AMB0026,ACCEPTED,0
REQ02906,AMB0037,TIMEOUT,3,AMB0038,ACCEPTED,30
REQ02907,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ02908,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ02909,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ02910,AMB0118,ACCEPTED,1,AMB0118,ACCEPTED,0
REQ02911,AMB0091,ACCEPTED,1,AMB0091,ACCEPTED,0
REQ02912,AMB0088,TIMEOUT,2,AMB0090,ACCEPTED,15
REQ02913,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02914,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ02915,AMB0100,ACCEPTED,1,AMB0100,ACCEPTED,0
REQ02916,AMB0014,TIMEOUT,2,AMB0016,ACCEPTED,15
REQ02917,AMB0067,REJECTED,2,AMB0068,ACCEPTED,15
REQ02918,AMB0072,TIMEOUT,2,AMB0070,ACCEPTED,15
REQ02919,AMB0031,ACCEPTED,1,AMB0031,ACCEPTED,0
REQ02920,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ02921,AMB0046,ACCEPTED,1,AMB0046,ACCEPTED,0
REQ02922,AMB0049,ACCEPTED,1,AMB0049,ACCEPTED,0
REQ02923,AMB0042,ACCEPTED,1,AMB0042,ACCEPTED,0
REQ02924,AMB0112,TIMEOUT,2,AMB0110,ACCEPTED,15
REQ02925,AMB0113,ACCEPTED,1,AMB0113,ACCEPTED,0
REQ02926,AMB0053,ACCEPTED,1,AMB0053,ACCEPTED,0
REQ02927,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
REQ02928,AMB0048,TIMEOUT,2,AMB0048,ACCEPTED,15
REQ02929,AMB0016,ACCEPTED,1,AMB0016,ACCEPTED,0
REQ02930,AMB0021,ACCEPTED,1,AMB0021,ACCEPTED,0
REQ02931,AMB0064,ACCEPTED,1,AMB0064,ACCEPTED,0
REQ02932,AMB0084,ACCEPTED,1,AMB0084,ACCEPTED,0
REQ02933,AMB0007,ACCEPTED,1,AMB0007,ACCEPTED,0
REQ02934,AMB0097,ACCEPTED,1,AMB0097,ACCEPTED,0
REQ02935,AMB0125,REJECTED,2,AMB0123,ACCEPTED,15
REQ02936,AMB0125,ACCEPTED,1,AMB0125,ACCEPTED,0
REQ02937,AMB0079,ACCEPTED,1,AMB0079,ACCEPTED,0
REQ02938,AMB0018,ACCEPTED,1,AMB0018,ACCEPTED,0
REQ02939,AMB0066,ACCEPTED,1,AMB0066,ACCEPTED,0
REQ02940,AMB0055,ACCEPTED,1,AMB0055,ACCEPTED,0
REQ02941,AMB0125,REJECTED,2,AMB0117,ACCEPTED,15
REQ02942,AMB0120,ACCEPTED,1,AMB0120,ACCEPTED,0
REQ02943,AMB0092,ACCEPTED,1,AMB0092,ACCEPTED,0
REQ02944,AMB0113,ACCEPTED,1,AMB0113,ACCEPTED,0
REQ02945,AMB0014,ACCEPTED,1,AMB0014,ACCEPTED,0
REQ02946,AMB0018,TIMEOUT,2,AMB0014,ACCEPTED,15
REQ02947,AMB0096,ACCEPTED,1,AMB0096,ACCEPTED,0
REQ02948,AMB0070,ACCEPTED,1,AMB0070,ACCEPTED,0
REQ02949,AMB0127,ACCEPTED,1,AMB0127,ACCEPTED,0
REQ02950,AMB0023,ACCEPTED,1,AMB0023,ACCEPTED,0
REQ02951,AMB0041,ACCEPTED,1,AMB0041,ACCEPTED,0
REQ02952,AMB0065,ACCEPTED,1,AMB0065,ACCEPTED,0
