emergency_id,baseline_ambulance_id,baseline_eta,baseline_distance,uk_ambulance_id,uk_eta,uk_distance,uk_score,traffic
REQ02448,AMB0077,12,4.84,AMB0088,7,2.6,0.436,MODERATE
REQ02449,AMB0094,7,2.38,AMB0092,5,1.6,0.313,HEAVY
REQ02450,AMB0078,10,2.99,AMB0079,9,2.8,0.361,NORMAL
REQ02451,AMB0059,2,0.56,AMB0059,2,0.6,0.231,NORMAL
REQ02452,AMB0075,20,8.05,AMB0088,12,4.3,0.349,NORMAL
REQ02453,AMB0060,11,3.27,AMB0069,8,2.5,0.538,MODERATE
REQ02454,AMB0004,17,9.09,AMB0015,8,4.7,0.404,NORMAL
REQ02455,AMB0056,2,0.52,AMB0056,2,0.5,0.174,NORMAL
REQ02456,AMB0081,5,1.48,AMB0081,5,1.5,0.206,MODERATE
REQ02457,AMB0124,6,1.72,AMB0123,5,1.6,0.161,NORMAL
REQ02458,AMB0098,13,5.39,AMB0103,5,1.9,0.314,NORMAL
REQ02459,AMB0074,4,2.06,AMB0088,4,1.9,0.34,NORMAL
REQ02460,AMB0131,8,3.52,AMB0131,8,3.5,0.36,NORMAL
REQ02461,AMB0018,4,1.23,AMB0018,4,1.2,0.303,NORMAL
REQ02462,AMB0018,11,3.18,AMB0018,11,3.2,0.593,MODERATE
REQ02463,AMB0026,6,1.78,AMB0026,6,1.8,0.427,NORMAL
REQ02464,AMB0039,7,1.98,AMB0039,7,2,0.365,NORMAL
REQ02465,AMB0006,2,0.55,AMB0006,1,0.6,0.154,MODERATE
REQ02466,AMB0118,5,2.06,AMB0118,5,2.1,0.381,NORMAL
REQ02467,AMB0040,11,3.49,AMB0042,10,3.3,0.713,NORMAL
REQ02468,AMB0118,3,1,AMB0118,3,1,0.165,MODERATE
REQ02469,AMB0103,9,2.73,AMB0102,9,2.6,0.549,NORMAL
REQ02470,AMB0127,9,2.46,AMB0128,8,2.4,0.36,HEAVY
REQ02471,AMB0120,7,1.86,AMB0120,7,1.9,0.119,MODERATE
REQ02472,AMB0129,8,2.1,AMB0131,7,1.9,0.194,MODERATE
REQ02473,AMB0127,11,2.92,AMB0127,11,2.9,0.499,MODERATE
REQ02474,AMB0035,5,1.63,AMB0035,5,1.6,0.341,NORMAL
REQ02475,AMB0074,6,2.5,AMB0074,6,2.5,0.487,NORMAL
REQ02476,AMB0077,27,15.36,AMB0079,26,14.8,0.385,NORMAL
REQ02477,AMB0121,10,2.9,AMB0120,9,2.7,0.43,NORMAL
REQ02478,AMB0043,5,2.03,AMB0043,5,2,0.396,NORMAL
REQ02479,AMB0001,7,3.02,AMB0001,7,3,0.387,HEAVY
REQ02480,AMB0093,5,1.69,AMB0097,5,1.6,0.23,MODERATE
REQ02481,AMB0055,2,0.55,AMB0055,2,0.6,0.19,NORMAL
REQ02482,AMB0016,21,6.33,AMB0015,9,3.3,0.504,NORMAL
REQ02483,AMB0074,6,2.56,AMB0074,6,2.6,0.482,MODERATE
REQ02484,AMB0007,4,2.51,AMB0007,4,2.5,0.347,NORMAL
REQ02485,AMB0130,4,1.09,AMB0131,3,0.8,0.188,HEAVY
REQ02486,AMB0076,5,1.66,AMB0074,4,1.5,0.252,MODERATE
REQ02487,AMB0040,9,3.3,AMB0042,8,3.2,0.69,NORMAL
REQ02488,AMB0016,7,2.82,AMB0016,7,2.8,0.483,NORMAL
REQ02489,AMB0039,2,0.28,AMB0039,1,0.3,0.119,NORMAL
REQ02490,AMB0130,6,1.46,AMB0131,4,1.1,0.211,NORMAL
REQ02491,AMB0011,9,3.04,AMB0011,9,3,0.483,NORMAL
REQ02492,AMB0029,7,1.9,AMB0027,6,1.9,0.302,MODERATE
REQ02493,AMB0061,3,1.01,AMB0062,3,1,0.345,NORMAL
REQ02494,AMB0108,15,6.13,AMB0095,7,2.4,0.455,HEAVY
REQ02495,AMB0044,6,2.22,AMB0043,6,2.2,0.409,NORMAL
REQ02496,AMB0037,3,1.12,AMB0037,3,1.1,0.228,NORMAL
REQ02497,AMB0024,4,1.47,AMB0023,3,1.2,0.291,NORMAL
REQ02498,AMB0102,3,1.21,AMB0102,3,1.2,0.284,NORMAL
REQ02499,AMB0127,4,1.14,AMB0128,3,1.1,0.2,NORMAL
REQ02500,AMB0123,12,4.3,AMB0123,12,4.3,0.604,HEAVY
REQ02501,AMB0014,11,3.27,AMB0023,8,2.8,0.641,NORMAL
REQ02502,AMB0055,5,1.93,AMB0055,5,1.9,0.363,NORMAL
REQ02503,AMB0024,6,1.51,AMB0024,6,1.5,0.336,NORMAL
REQ02504,AMB0057,5,1.59,AMB0057,5,1.6,0.365,MODERATE
REQ02505,AMB0073,15,5.67,AMB0055,7,2.2,0.428,MODERATE
REQ02506,AMB0080,24,13.91,AMB0081,10,6.4,0.255,NORMAL
REQ02507,AMB0123,11,4.33,AMB0120,10,3.3,0.561,MODERATE
REQ02508,AMB0013,9,3.39,AMB0018,5,1.7,0.34,NORMAL
REQ02509,AMB0010,2,0.48,AMB0010,2,0.5,0.159,MODERATE
REQ02510,AMB0071,8,2.03,AMB0071,8,2,0.368,NORMAL
REQ02511,AMB0090,8,2.01,AMB0088,7,2,0.151,NORMAL
REQ02512,AMB0078,10,3.2,AMB0079,10,3.1,0.39,NORMAL
REQ02513,AMB0037,3,1.07,AMB0037,3,1.1,0.222,MODERATE
REQ02514,AMB0035,6,2.22,AMB0033,6,2.1,0.515,NORMAL
REQ02515,AMB0006,4,2.02,AMB0007,4,1.8,0.217,NORMAL
REQ02516,AMB0104,6,2.48,AMB0104,6,2.5,0.467,MODERATE
REQ02517,AMB0107,3,1.25,AMB0107,3,1.3,0.22,MODERATE
REQ02518,AMB0018,6,1.83,AMB0018,6,1.8,0.369,HEAVY
REQ02519,AMB0042,10,2.95,AMB0042,10,3,0.386,NORMAL
REQ02520,AMB0055,2,0.68,AMB0055,2,0.7,0.238,MODERATE
REQ02521,AMB0103,6,1.93,AMB0103,6,1.9,0.324,MODERATE
REQ02522,AMB0017,8,2.29,AMB0018,8,2.1,0.485,NORMAL
REQ02523,AMB0081,27,16.21,AMB0079,9,4.1,0.401,MODERATE
REQ02524,AMB0074,4,1.82,AMB0074,4,1.8,0.331,HEAVY
REQ02525,AMB0130,11,3.21,AMB0131,9,2.9,0.371,MODERATE
REQ02526,AMB0107,7,2.57,AMB0099,6,2.3,0.491,MODERATE
REQ02527,AMB0050,3,0.88,AMB0050,3,0.9,0.238,NORMAL
REQ02528,AMB0001,2,0.15,AMB0001,1,0.2,0.137,NORMAL
REQ02529,AMB0095,4,1.12,AMB0095,4,1.1,0.277,MODERATE
REQ02530,AMB0073,8,2.81,AMB0070,7,2.7,0.562,HEAVY
REQ02531,AMB0064,3,1.29,AMB0065,3,1.1,0.306,NORMAL
REQ02532,AMB0080,23,14.03,AMB0079,23,13.7,0.572,NORMAL
REQ02533,AMB0025,19,7.09,AMB0014,8,3.2,0.492,NORMAL
REQ02534,AMB0042,2,0.81,AMB0042,2,0.8,0.217,NORMAL
REQ02535,AMB0042,8,2.57,AMB0042,8,2.6,0.363,NORMAL
REQ02536,AMB0029,2,0.93,AMB0027,2,0.9,0.212,NORMAL
REQ02537,AMB0097,3,1.32,AMB0097,3,1.3,0.199,MODERATE
REQ02538,AMB0067,4,1.08,AMB0068,4,1.1,0.241,NORMAL
REQ02539,AMB0118,4,1.64,AMB0118,4,1.6,0.236,NORMAL
REQ02540,AMB0002,4,1.2,AMB0001,3,1,0.212,NORMAL
REQ02541,AMB0066,3,0.93,AMB0066,2,0.9,0.251,NORMAL
REQ02542,AMB0118,9,3.03,AMB0118,9,3,0.483,NORMAL
REQ02543,AMB0118,10,3.42,AMB0118,10,3.4,0.573,NORMAL
REQ02544,AMB0060,4,1.16,AMB0062,3,1,0.33,NORMAL
REQ02545,AMB0024,5,1.26,AMB0024,5,1.3,0.447,NORMAL
REQ02546,AMB0043,5,1.98,AMB0043,5,2,0.278,MODERATE
REQ02547,AMB0094,5,2.06,AMB0091,4,1.6,0.345,NORMAL
REQ02548,AMB0054,2,0.55,AMB0054,2,0.6,0.206,NORMAL
REQ02549,AMB0037,5,1.45,AMB0037,5,1.5,0.34,NORMAL
REQ02550,AMB0008,5,1.69,AMB0008,5,1.7,0.301,MODERATE
REQ02551,AMB0002,12,3.16,AMB0001,10,2.9,0.438,NORMAL
REQ02552,AMB0037,6,2.5,AMB0037,6,2.5,0.459,NORMAL
REQ02553,AMB0057,13,4.1,AMB0033,6,1.8,0.276,NORMAL
REQ02554,AMB0055,5,1.91,AMB0055,5,1.9,0.34,HEAVY
REQ02555,AMB0081,6,2.18,AMB0083,6,2.6,0.331,MODERATE
REQ02556,AMB0057,3,0.77,AMB0056,2,0.6,0.172,MODERATE
REQ02557,AMB0072,6,1.62,AMB0070,6,1.6,0.179,HEAVY
REQ02558,AMB0123,11,4.53,AMB0120,9,2.9,0.516,NORMAL
REQ02559,AMB0110,20,9.41,AMB0113,11,5.1,0.542,MODERATE
REQ02560,AMB0039,7,1.98,AMB0037,6,1.9,0.37,HEAVY
REQ02561,AMB0045,5,2.08,AMB0044,4,1.8,0.238,MODERATE
REQ02562,AMB0104,11,4.17,AMB0104,10,4.2,0.589,MODERATE
REQ02563,AMB0092,4,1.44,AMB0092,4,1.4,0.191,NORMAL
REQ02564,AMB0118,9,3.21,AMB0118,9,3.2,0.529,NORMAL
REQ02565,AMB0057,3,0.84,AMB0057,3,0.8,0.186,MODERATE
REQ02566,AMB0068,12,5.04,AMB0064,7,2.8,0.556,NORMAL
REQ02567,AMB0113,3,1.11,AMB0113,3,1.1,0.228,NORMAL
REQ02568,AMB0131,2,0.55,AMB0131,2,0.6,0.173,NORMAL
REQ02569,AMB0001,4,2.43,AMB0001,4,2.4,0.31,MODERATE
REQ02570,AMB0055,7,2.34,AMB0055,7,2.3,0.458,NORMAL
REQ02571,AMB0040,11,3.45,AMB0042,10,3.3,0.79,NORMAL
REQ02572,AMB0120,9,2.42,AMB0120,9,2.4,0.39,NORMAL
REQ02573,AMB0128,13,4.21,AMB0126,1,0.4,0.116,MODERATE
REQ02574,AMB0071,2,0.55,AMB0071,2,0.6,0.193,MODERATE
REQ02575,AMB0007,5,2.64,AMB0007,5,2.6,0.394,HEAVY
REQ02576,AMB0101,17,7.16,AMB0084,11,4.1,0.641,NORMAL
REQ02577,AMB0025,8,2.4,AMB0023,8,2.4,0.47,NORMAL
REQ02578,AMB0127,6,1.87,AMB0127,6,1.9,0.276,NORMAL
REQ02579,AMB0036,10,3.86,AMB0021,8,3.4,0.695,NORMAL
REQ02580,AMB0047,9,2.34,AMB0046,8,2.1,0.297,MODERATE
REQ02581,AMB0115,3,1.02,AMB0115,3,1,0.225,NORMAL
REQ02582,AMB0124,8,2.19,AMB0123,7,2,0.323,NORMAL
REQ02583,AMB0110,4,1.39,AMB0110,4,1.4,0.232,MODERATE
REQ02584,AMB0024,7,2.14,AMB0023,5,1.6,0.307,NORMAL
REQ02585,AMB0055,5,1.88,AMB0055,5,1.9,0.28,NORMAL
REQ02586,AMB0035,4,1.34,AMB0033,3,1.2,0.305,NORMAL
REQ02587,AMB0069,8,2.55,AMB0069,8,2.6,0.689,NORMAL
REQ02588,AMB0063,5,1.41,AMB0066,4,1.2,0.241,NORMAL
REQ02589,AMB0037,7,2.47,AMB0037,7,2.5,0.494,MODERATE
REQ02590,AMB0044,4,1.48,AMB0044,4,1.5,0.23,HEAVY
REQ02591,AMB0011,10,3.26,AMB0011,10,3.3,0.468,MODERATE
REQ02592,AMB0025,8,2.18,AMB0023,8,2.2,0.326,NORMAL
REQ02593,AMB0101,12,5.39,AMB0084,6,2.3,0.513,NORMAL
REQ02594,AMB0068,12,5.16,AMB0064,7,2.9,0.544,NORMAL
REQ02595,AMB0072,9,2.76,AMB0070,9,2.9,0.376,NORMAL
REQ02596,AMB0025,22,7.36,AMB0033,9,2.9,0.481,NORMAL
REQ02597,AMB0092,2,0.38,AMB0092,1,0.4,0.119,MODERATE
REQ02598,AMB0041,10,3.49,AMB0042,9,3.4,0.371,MODERATE
REQ02599,AMB0040,14,6.63,AMB0049,7,3.8,0.537,NORMAL
REQ02600,AMB0051,3,1.2,AMB0049,3,1.2,0.305,MODERATE
REQ02601,AMB0128,2,0.55,AMB0128,2,0.6,0.143,MODERATE
REQ02602,AMB0068,9,3.99,AMB0065,4,1.6,0.346,HEAVY
REQ02603,AMB0073,4,1.26,AMB0070,3,1.1,0.28,MODERATE
REQ02604,AMB0002,8,2.12,AMB0001,6,1.9,0.234,NORMAL
REQ02605,AMB0041,7,2.89,AMB0042,7,2.8,0.461,HEAVY
REQ02606,AMB0055,4,1.42,AMB0053,4,1.3,0.374,NORMAL
REQ02607,AMB0043,2,0.95,AMB0043,2,1,0.166,MODERATE
REQ02608,AMB0121,8,2.44,AMB0120,7,2.2,0.418,NORMAL
REQ02609,AMB0025,4,1.14,AMB0023,4,1.1,0.213,NORMAL
REQ02610,AMB0007,4,1.61,AMB0007,4,1.6,0.265,NORMAL
REQ02611,AMB0043,3,1.06,AMB0043,3,1.1,0.176,NORMAL
REQ02612,AMB0107,3,1.14,AMB0107,3,1.1,0.212,NORMAL
REQ02613,AMB0074,7,2.61,AMB0074,7,2.6,0.449,MODERATE
REQ02614,AMB0053,6,2.13,AMB0049,5,1.9,0.373,NORMAL
REQ02615,AMB0002,7,1.94,AMB0001,6,1.7,0.269,NORMAL
REQ02616,AMB0001,4,1.53,AMB0001,4,1.5,0.25,NORMAL
REQ02617,AMB0127,9,2.3,AMB0128,8,2.2,0.45,NORMAL
REQ02618,AMB0019,5,1.76,AMB0019,5,1.8,0.538,NORMAL
REQ02619,AMB0093,3,0.98,AMB0093,3,1,0.176,NORMAL
REQ02620,AMB0031,6,1.88,AMB0031,6,1.9,0.342,NORMAL
REQ02621,AMB0082,37,20.12,AMB0046,11,5.5,0.335,MODERATE
REQ02622,AMB0075,7,1.93,AMB0074,7,1.9,0.162,MODERATE
REQ02623,AMB0060,6,1.73,AMB0059,4,1.3,0.371,NORMAL
REQ02624,AMB0118,7,2.16,AMB0118,7,2.2,0.401,NORMAL
REQ02625,AMB0098,6,2.19,AMB0098,6,2.2,0.456,MODERATE
REQ02626,AMB0051,3,1.15,AMB0049,3,1.1,0.296,HEAVY
REQ02627,AMB0042,9,2.88,AMB0042,9,2.9,0.382,NORMAL
REQ02628,AMB0129,9,2.23,AMB0131,8,2,0.349,NORMAL
REQ02629,AMB0110,5,2.27,AMB0110,5,2.3,0.41,NORMAL
REQ02630,AMB0060,15,4.82,AMB0092,10,3.5,0.555,NORMAL
REQ02631,AMB0031,2,0.52,AMB0031,2,0.5,0.179,NORMAL
REQ02632,AMB0129,6,1.58,AMB0131,5,1.4,0.225,NORMAL
REQ02633,AMB0089,3,1.18,AMB0089,3,1.2,0.226,NORMAL
REQ02634,AMB0073,6,2.34,AMB0070,6,2.2,0.519,NORMAL
REQ02635,AMB0067,10,3.33,AMB0091,9,3.2,0.687,NORMAL
REQ02636,AMB0116,22,7.48,AMB0118,13,4.2,0.602,MODERATE
REQ02637,AMB0111,4,1.17,AMB0109,4,1.1,0.159,NORMAL
REQ02638,AMB0072,3,0.82,AMB0072,3,0.8,0.269,HEAVY
REQ02639,AMB0015,5,2.58,AMB0014,4,2.3,0.378,NORMAL
REQ02640,AMB0075,20,8.08,AMB0089,12,4.2,0.351,MODERATE
REQ02641,AMB0125,9,2.88,AMB0123,9,3,0.367,NORMAL
REQ02642,AMB0026,3,0.72,AMB0026,3,0.7,0.255,NORMAL
REQ02643,AMB0040,14,6.48,AMB0043,5,2.8,0.408,MODERATE
REQ02644,AMB0037,3,0.99,AMB0037,3,1,0.243,NORMAL
REQ02645,AMB0097,7,1.9,AMB0097,7,1.9,0.263,MODERATE
REQ02646,AMB0032,5,1.28,AMB0032,5,1.3,0.272,NORMAL
REQ02647,AMB0057,3,1.09,AMB0057,3,1.1,0.282,HEAVY
REQ02648,AMB0082,45,22.15,AMB0046,18,7.5,0.403,NORMAL
REQ02649,AMB0094,6,2.13,AMB0091,5,1.6,0.199,NORMAL
REQ02650,AMB0054,4,1.1,AMB0053,3,1,0.314,HEAVY
REQ02651,AMB0051,4,1.29,AMB0049,3,1.2,0.288,MODERATE
REQ02652,AMB0064,2,0.64,AMB0064,2,0.6,0.191,NORMAL
REQ02653,AMB0038,2,0.46,AMB0038,2,0.5,0.153,MODERATE
REQ02654,AMB0100,6,2.17,AMB0099,6,2,0.299,MODERATE
REQ02655,AMB0097,4,1.66,AMB0097,4,1.7,0.232,NORMAL
REQ02656,AMB0024,6,1.98,AMB0023,4,1.7,0.375,NORMAL
REQ02657,AMB0033,16,5.88,AMB0021,10,3.4,0.417,NORMAL
REQ02658,AMB0072,29,10.27,AMB0084,11,3.6,0.456,MODERATE
REQ02659,AMB0072,9,2.65,AMB0070,9,2.8,0.374,HEAVY
REQ02660,AMB0048,6,1.68,AMB0048,6,1.7,0.377,MODERATE
REQ02661,AMB0062,3,0.87,AMB0059,2,0.6,0.256,MODERATE
REQ02662,AMB0104,4,1.77,AMB0102,4,1.6,0.305,HEAVY
REQ02663,AMB0063,5,1.5,AMB0066,4,1.2,0.252,NORMAL
REQ02664,AMB0106,5,1.57,AMB0108,4,1.5,0.309,MODERATE
REQ02665,AMB0029,6,1.6,AMB0026,5,1.4,0.327,HEAVY
REQ02666,AMB0041,9,3.28,AMB0042,9,3.2,0.36,MODERATE
REQ02667,AMB0024,5,1.65,AMB0023,3,1.1,0.263,MODERATE
REQ02668,AMB0066,8,2.52,AMB0064,8,2.5,0.583,HEAVY
REQ02669,AMB0124,2,0.42,AMB0123,1,0.4,0.082,NORMAL
REQ02670,AMB0032,3,0.75,AMB0032,3,0.8,0.261,MODERATE
REQ02671,AMB0104,9,3.39,AMB0104,9,3.4,0.506,NORMAL
REQ02672,AMB0042,11,5.2,AMB0049,5,2.5,0.468,NORMAL
REQ02673,AMB0015,3,1.86,AMB0014,3,1.6,0.251,NORMAL
REQ02674,AMB0031,2,0.59,AMB0031,2,0.6,0.182,NORMAL
REQ02675,AMB0107,3,0.85,AMB0107,3,0.9,0.211,NORMAL
REQ02676,AMB0094,10,3.53,AMB0092,8,2.8,0.505,NORMAL
REQ02677,AMB0068,12,4.88,AMB0064,7,2.6,0.539,HEAVY
REQ02678,AMB0042,5,1.73,AMB0042,5,1.7,0.328,NORMAL
REQ02679,AMB0069,2,0.56,AMB0069,2,0.6,0.18,NORMAL
REQ02680,AMB0118,8,3.29,AMB0118,8,3.3,0.528,NORMAL
REQ02681,AMB0054,5,1.75,AMB0053,4,1.6,0.397,MODERATE
REQ02682,AMB0111,3,0.74,AMB0109,2,0.6,0.143,NORMAL
REQ02683,AMB0086,4,1.55,AMB0084,3,1.3,0.265,HEAVY
REQ02684,AMB0073,3,1.07,AMB0072,2,0.8,0.253,MODERATE
REQ02685,AMB0042,4,1.41,AMB0042,4,1.4,0.3,MODERATE
REQ02686,AMB0025,3,0.97,AMB0023,3,0.9,0.202,NORMAL
REQ02687,AMB0129,10,2.6,AMB0131,9,2.4,0.369,MODERATE
REQ02688,AMB0082,38,20.75,AMB0046,12,6.1,0.348,MODERATE
REQ02689,AMB0095,6,1.67,AMB0095,6,1.7,0.233,HEAVY
REQ02690,AMB0121,9,2.23,AMB0120,8,2,0.266,MODERATE
REQ02691,AMB0034,7,2.81,AMB0036,7,2.8,0.54,MODERATE
REQ02692,AMB0024,5,2.08,AMB0023,4,1.8,0.454,NORMAL
REQ02693,AMB0129,6,1.53,AMB0131,5,1.3,0.222,NORMAL
REQ02694,AMB0011,9,2.52,AMB0011,9,2.5,0.441,NORMAL
REQ02695,AMB0092,8,2.6,AMB0097,8,2.9,0.433,NORMAL
REQ02696,AMB0019,6,2.02,AMB0013,5,2,0.455,MODERATE
REQ02697,AMB0077,4,1.5,AMB0079,3,1.2,0.194,MODERATE
REQ02698,AMB0054,5,1.92,AMB0053,4,1.8,0.416,NORMAL
REQ02699,AMB0118,14,4.67,AMB0125,14,5.2,0.454,NORMAL
REQ02700,AMB0019,8,2.37,AMB0019,8,2.4,0.522,NORMAL
REQ02701,AMB0026,4,1.12,AMB0026,4,1.1,0.389,NORMAL
REQ02702,AMB0024,6,1.51,AMB0024,6,1.5,0.335,MODERATE
REQ02703,AMB0042,11,4.93,AMB0049,4,2.2,0.445,NORMAL
REQ02704,AMB0014,8,2.25,AMB0014,8,2.3,0.662,NORMAL
REQ02705,AMB0097,7,2,AMB0097,7,2,0.264,NORMAL
REQ02706,AMB0056,4,1.34,AMB0057,4,1.2,0.283,MODERATE
REQ02707,AMB0127,6,1.63,AMB0128,5,1.5,0.254,NORMAL
REQ02708,AMB0110,8,2.6,AMB0110,8,2.6,0.455,NORMAL
REQ02709,AMB0066,3,1.1,AMB0065,3,1,0.25,MODERATE
REQ02710,AMB0025,20,7.26,AMB0014,9,3.4,0.507,NORMAL
REQ02711,AMB0125,2,0.74,AMB0125,2,0.7,0.139,NORMAL
REQ02712,AMB0045,10,3.2,AMB0043,7,2.2,0.44,NORMAL
REQ02713,AMB0098,8,2.55,AMB0099,7,2.4,0.497,HEAVY
REQ02714,AMB0116,8,2.09,AMB0118,8,2.2,0.377,NORMAL
REQ02715,AMB0078,6,1.71,AMB0079,5,1.5,0.169,NORMAL
REQ02716,AMB0079,21,12.01,AMB0083,9,5.2,0.34,HEAVY
REQ02717,AMB0077,28,16.31,AMB0079,27,15.8,0.625,NORMAL
REQ02718,AMB0064,4,1.38,AMB0065,4,1.2,0.302,NORMAL
REQ02719,AMB0118,2,0.77,AMB0118,2,0.8,0.133,HEAVY
REQ02720,AMB0005,4,1.45,AMB0005,4,1.5,0.237,NORMAL
REQ02721,AMB0048,9,2.76,AMB0049,7,1.9,0.332,MODERATE
REQ02722,AMB0117,21,6.83,AMB0118,3,1,0.161,NORMAL
REQ02723,AMB0058,7,2.1,AMB0057,7,2,0.48,NORMAL
REQ02724,AMB0124,7,1.9,AMB0124,7,1.9,0.178,MODERATE
REQ02725,AMB0074,12,6.03,AMB0088,7,3.2,0.43,HEAVY
REQ02726,AMB0028,6,1.78,AMB0026,5,1.6,0.329,NORMAL
REQ02727,AMB0074,13,6.2,AMB0089,7,3.2,0.405,NORMAL
REQ02728,AMB0005,18,8.3,AMB0007,8,4,0.461,HEAVY
REQ02729,AMB0043,7,2.51,AMB0043,7,2.5,0.378,MODERATE
REQ02730,AMB0001,6,3.29,AMB0001,6,3.3,0.382,NORMAL
REQ02731,AMB0076,3,0.8,AMB0076,3,0.8,0.255,NORMAL
REQ02732,AMB0022,8,2.69,AMB0022,8,2.7,0.491,MODERATE
REQ02733,AMB0039,7,2.11,AMB0055,7,2.6,0.521,NORMAL
REQ02734,AMB0013,9,3.45,AMB0018,5,1.8,0.339,NORMAL
REQ02735,AMB0063,15,4.69,AMB0056,5,1.3,0.23,NORMAL
REQ02736,AMB0072,7,1.96,AMB0072,7,2,0.358,NORMAL
REQ02737,AMB0070,2,0.37,AMB0070,1,0.4,0.156,HEAVY
REQ02738,AMB0024,10,2.63,AMB0024,10,2.6,0.578,NORMAL
REQ02739,AMB0121,11,3.22,AMB0120,10,3,0.464,NORMAL
REQ02740,AMB0024,5,1.37,AMB0024,5,1.4,0.325,NORMAL
REQ02741,AMB0124,6,1.53,AMB0124,6,1.5,0.161,MODERATE
REQ02742,AMB0131,4,1.71,AMB0131,4,1.7,0.172,MODERATE
REQ02743,AMB0098,4,1.26,AMB0098,4,1.3,0.249,NORMAL
REQ02744,AMB0057,13,4.21,AMB0033,7,1.9,0.274,MODERATE
REQ02745,AMB0010,14,6.65,AMB0007,7,3.1,0.393,NORMAL
REQ02746,AMB0037,6,2.35,AMB0037,6,2.4,0.472,NORMAL
REQ02747,AMB0035,3,1.15,AMB0033,2,1,0.269,MODERATE
REQ02748,AMB0057,13,4.26,AMB0033,7,2,0.278,NORMAL
REQ02749,AMB0073,3,1,AMB0072,2,0.7,0.238,NORMAL
REQ02750,AMB0026,4,1.07,AMB0026,4,1.1,0.377,MODERATE
REQ02751,AMB0071,3,0.93,AMB0071,3,0.9,0.278,NORMAL
REQ02752,AMB0060,7,2.08,AMB0062,7,1.9,0.431,NORMAL
REQ02753,AMB0012,8,3.45,AMB0011,8,3.7,0.451,MODERATE
REQ02754,AMB0118,6,2.12,AMB0118,6,2.1,0.411,NORMAL
REQ02755,AMB0080,27,14.29,AMB0083,14,7.2,0.303,NORMAL
REQ02756,AMB0030,6,1.84,AMB0030,6,1.8,0.565,NORMAL
REQ02757,AMB0039,8,2.44,AMB0036,7,2.4,0.5,MODERATE
REQ02758,AMB0008,4,1.28,AMB0008,4,1.3,0.263,HEAVY
REQ02759,AMB0011,2,0.57,AMB0011,2,0.6,0.148,NORMAL
REQ02760,AMB0087,9,3.19,AMB0084,9,3.3,0.44,NORMAL
REQ02761,AMB0013,10,3.7,AMB0018,5,2,0.475,MODERATE
REQ02762,AMB0078,11,3.92,AMB0079,10,3.8,0.507,MODERATE
REQ02763,AMB0046,2,1.07,AMB0046,2,1.1,0.145,MODERATE
REQ02764,AMB0057,4,1.06,AMB0058,4,1,0.2,NORMAL
REQ02765,AMB0125,5,1.78,AMB0125,5,1.8,0.175,MODERATE
REQ02766,AMB0044,7,2.28,AMB0043,7,2.3,0.421,NORMAL
REQ02767,AMB0024,6,2.22,AMB0023,5,1.9,0.44,HEAVY
REQ02768,AMB0045,9,2.84,AMB0043,6,1.8,0.28,NORMAL
REQ02769,AMB0094,7,2.42,AMB0092,5,1.7,0.313,NORMAL
REQ02770,AMB0072,3,0.68,AMB0072,3,0.7,0.249,HEAVY
REQ02771,AMB0111,7,2.42,AMB0109,6,2.3,0.334,NORMAL
REQ02772,AMB0055,6,2.22,AMB0053,4,1.5,0.319,NORMAL
REQ02773,AMB0039,7,1.96,AMB0039,7,2,0.387,HEAVY
REQ02774,AMB0131,4,2.42,AMB0131,4,2.4,0.296,NORMAL
REQ02775,AMB0089,13,5.76,AMB0074,6,2.8,0.503,NORMAL
REQ02776,AMB0040,11,3.86,AMB0042,10,3.7,0.721,NORMAL
REQ02777,AMB0118,11,3.6,AMB0118,11,3.6,0.52,NORMAL
REQ02778,AMB0025,4,1.17,AMB0023,4,1.1,0.262,MODERATE
REQ02779,AMB0069,3,1.1,AMB0069,3,1.1,0.315,NORMAL
REQ02780,AMB0092,3,0.99,AMB0092,3,1,0.174,MODERATE
REQ02781,AMB0124,8,2.04,AMB0123,8,2.3,0.33,MODERATE
REQ02782,AMB0104,4,1.43,AMB0104,4,1.4,0.3,NORMAL
REQ02783,AMB0001,4,1.53,AMB0001,4,1.5,0.194,NORMAL
REQ02784,AMB0089,12,5.54,AMB0088,4,1.8,0.311,MODERATE
REQ02785,AMB0060,14,4.43,AMB0092,9,3.3,0.548,NORMAL
REQ02786,AMB0118,10,3.66,AMB0123,8,3.6,0.548,MODERATE
REQ02787,AMB0078,8,2.54,AMB0079,7,2.4,0.392,NORMAL
REQ02788,AMB0095,24,8.88,AMB0097,9,3,0.454,NORMAL
REQ02789,AMB0043,2,0.65,AMB0043,1,0.7,0.14,MODERATE
REQ02790,AMB0060,7,2.02,AMB0071,7,2.1,0.56,NORMAL
REQ02791,AMB0118,10,3.19,AMB0118,10,3.2,0.485,NORMAL
REQ02792,AMB0030,6,2.12,AMB0066,4,1.8,0.45,MODERATE
REQ02793,AMB0014,8,2.15,AMB0014,8,2.2,0.723,MODERATE
REQ02794,AMB0088,40,19.52,AMB0079,30,16.9,0.416,NORMAL
REQ02795,AMB0124,9,2.44,AMB0123,8,2.3,0.339,MODERATE
REQ02796,AMB0119,8,2.03,AMB0117,7,1.8,0.224,MODERATE
REQ02797,AMB0103,8,2.23,AMB0102,7,2.1,0.514,HEAVY
