emergency_id,emergency_type,selected_hospital_id,selected_hospital_name,candidate_count,selected_distance_km,selected_eta_min,icu_available,general_available
REQ02590,Accident,H011,"Madras Medical Mission",22,5.1,9,5,4
REQ02591,Trauma,H025,"Apollo Hospitals Tondiarpet",22,9.5,18,9,9
REQ02592,Breathing,H001,"Rajiv Gandhi Government General Hospital",30,3.8,7,6,32
REQ02593,General Medical,H020,"Prashanth Super Speciality Hospital",30,1.5,3,2,14
REQ02594,Accident,H028,"Kauvery Hospital Alwarpet",22,1.6,3,1,34
REQ02595,Breathing,H023,"ESIC Medical College and Hospital",30,2.1,4,5,32
REQ02596,Breathing,H006,"Institute of Child Health and Hospital for Children",30,2.1,4,20,12
REQ02597,Accident,H008,"Fortis Malar Hospital",22,0.5,2,4,34
REQ02598,Breathing,H011,"Madras Medical Mission",30,3.4,6,5,4
REQ02599,Trauma,H011,"Madras Medical Mission",22,1.5,3,5,4
REQ02600,Accident,H014,"Vijaya Hospital",22,1.6,3,10,12
REQ02601,Accident,H019,"Dr. Kamakshi Memorial Hospital",22,5.3,10,18,34
REQ02602,Accident,H028,"Kauvery Hospital Alwarpet",22,1.6,3,1,34
REQ02603,Trauma,H007,"Apollo Hospitals Greams Road",22,1.8,3,4,24
REQ02604,Cardiac,H026,"CSI Rainy Multispeciality Hospital",18,13,24,8,11
REQ02605,Unconscious,H011,"Madras Medical Mission",30,3.1,6,5,4
REQ02606,Cardiac,H013,"SIMS Hospital",18,0.6,2,5,3
REQ02607,Cardiac,H011,"Madras Medical Mission",18,4.3,8,5,4
REQ02608,Accident,H030,"Government Hospital of Thoracic Medicine",22,2.3,4,8,23
REQ02609,Stroke,H001,"Rajiv Gandhi Government General Hospital",18,2.5,5,6,32
REQ02610,Stroke,H026,"CSI Rainy Multispeciality Hospital",18,7.6,14,8,11
REQ02611,Trauma,H011,"Madras Medical Mission",22,5.2,10,5,4
REQ02612,Trauma,H019,"Dr. Kamakshi Memorial Hospital",22,2.7,5,18,34
REQ02613,Unconscious,H023,"ESIC Medical College and Hospital",30,1.6,3,5,32
REQ02614,Accident,H014,"Vijaya Hospital",22,1.7,3,10,12
REQ02615,Unconscious,H025,"Apollo Hospitals Tondiarpet",30,11.4,21,9,9
REQ02616,Trauma,H025,"Apollo Hospitals Tondiarpet",22,10,19,9,9
REQ02617,Burn,H016,"Apollo Speciality Hospital OMR",30,3.6,7,19,2
REQ02618,Accident,H026,"CSI Rainy Multispeciality Hospital",22,0.5,2,8,11
REQ02619,Burn,H008,"Fortis Malar Hospital",30,0.9,2,4,34
REQ02620,Trauma,H006,"Institute of Child Health and Hospital for Children",22,1.1,2,20,12
REQ02621,Breathing,H010,"Sri Ramachandra Medical Centre",30,5.4,10,1,10
REQ02622,Stroke,H023,"ESIC Medical College and Hospital",18,1.5,3,5,32
REQ02623,General Medical,H007,"Apollo Hospitals Greams Road",30,0.8,2,4,24
REQ02624,Breathing,H021,"Hindu Mission Hospital",30,0.8,2,16,6
REQ02625,Accident,H020,"Prashanth Super Speciality Hospital",22,1.8,3,2,14
REQ02626,Cardiac,H013,"SIMS Hospital",18,1.6,3,5,3
REQ02627,Unconscious,H011,"Madras Medical Mission",30,2.7,5,5,4
REQ02628,Accident,H018,"Chettinad Hospital and Research Institute",22,2.9,5,4,14
REQ02629,Accident,H019,"Dr. Kamakshi Memorial Hospital",22,3.6,7,18,34
REQ02630,General Medical,H029,"Adyar Cancer Institute",30,2.1,4,2,46
REQ02631,Cardiac,H005,"Government Omandurar Medical College Hospital",18,1.3,2,19,5
REQ02632,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,19.3,36,18,34
REQ02633,Breathing,H009,"MIOT International",30,1.1,2,8,26
REQ02634,Burn,H013,"SIMS Hospital",30,1.5,3,5,3
REQ02635,Cardiac,H007,"Apollo Hospitals Greams Road",18,2.9,5,4,24
REQ02636,Unconscious,H030,"Government Hospital of Thoracic Medicine",30,2.1,4,8,23
REQ02637,Unconscious,H017,"Gleneagles HealthCity Chennai",30,1,2,25,26
REQ02638,General Medical,H007,"Apollo Hospitals Greams Road",30,2.1,4,4,24
REQ02639,General Medical,H025,"Apollo Hospitals Tondiarpet",30,1.7,3,9,9
REQ02640,Trauma,H023,"ESIC Medical College and Hospital",22,1.7,3,5,32
REQ02641,Burn,H022,"Government Hospital Tambaram",30,2.4,4,6,22
REQ02642,Accident,H001,"Rajiv Gandhi Government General Hospital",22,0.5,2,6,32
REQ02643,Stroke,H011,"Madras Medical Mission",18,2.4,4,5,4
REQ02644,Breathing,H012,"Sundaram Medical Foundation",30,0.7,2,4,33
REQ02645,Accident,H008,"Fortis Malar Hospital",22,2.6,5,4,34
REQ02646,General Medical,H006,"Institute of Child Health and Hospital for Children",30,1.3,2,20,12
REQ02647,Breathing,H006,"Institute of Child Health and Hospital for Children",30,2.3,4,20,12
REQ02648,General Medical,H010,"Sri Ramachandra Medical Centre",30,7.6,14,1,10
REQ02649,Trauma,H008,"Fortis Malar Hospital",22,1.1,2,4,34
REQ02650,Other,H013,"SIMS Hospital",30,0.5,2,5,3
REQ02651,Breathing,H013,"SIMS Hospital",30,1.5,3,5,3
REQ02652,Accident,H007,"Apollo Hospitals Greams Road",22,1.1,2,4,24
REQ02653,Cardiac,H012,"Sundaram Medical Foundation",18,0.8,2,4,33
REQ02654,Accident,H020,"Prashanth Super Speciality Hospital",22,1.4,3,2,14
REQ02655,Accident,H008,"Fortis Malar Hospital",22,1.6,3,4,34
REQ02656,Stroke,H002,"Government Stanley Medical College Hospital",18,1.2,2,7,39
REQ02657,Cardiac,H024,"Billroth Hospitals",18,2.7,5,4,32
REQ02658,Cardiac,H029,"Adyar Cancer Institute",18,2.4,4,2,46
REQ02659,Stroke,H023,"ESIC Medical College and Hospital",18,2.3,4,5,32
REQ02660,Breathing,H011,"Madras Medical Mission",30,2,4,5,4
REQ02661,Accident,H007,"Apollo Hospitals Greams Road",22,0.1,2,4,24
REQ02662,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,1.3,2,18,34
REQ02663,Trauma,H006,"Institute of Child Health and Hospital for Children",22,1.2,2,20,12
REQ02664,Cardiac,H016,"Apollo Speciality Hospital OMR",18,0.9,2,19,2
REQ02665,Burn,H001,"Rajiv Gandhi Government General Hospital",30,1.3,2,6,32
REQ02666,Stroke,H011,"Madras Medical Mission",18,3.2,6,5,4
REQ02667,Trauma,H001,"Rajiv Gandhi Government General Hospital",22,1.8,3,6,32
REQ02668,General Medical,H004,"Government Royapettah Hospital",30,1.6,3,13,11
REQ02669,Cardiac,H021,"Hindu Mission Hospital",18,4.7,9,16,6
REQ02670,Unconscious,H006,"Institute of Child Health and Hospital for Children",30,0.8,2,20,12
REQ02671,Unconscious,H019,"Dr. Kamakshi Memorial Hospital",30,2.2,4,18,34
REQ02672,Breathing,H011,"Madras Medical Mission",30,0.7,2,5,4
REQ02673,Cardiac,H026,"CSI Rainy Multispeciality Hospital",18,2.7,5,8,11
REQ02674,Stroke,H006,"Institute of Child Health and Hospital for Children",18,0.2,2,20,12
REQ02675,Breathing,H016,"Apollo Speciality Hospital OMR",30,0.9,2,19,2
REQ02676,Accident,H029,"Adyar Cancer Institute",22,1.7,3,2,46
REQ02677,Cardiac,H007,"Apollo Hospitals Greams Road",18,2.5,5,4,24
REQ02678,General Medical,H011,"Madras Medical Mission",30,1.6,3,5,4
REQ02679,Cardiac,H007,"Apollo Hospitals Greams Road",18,2.4,4,4,24
REQ02680,Accident,H022,"Government Hospital Tambaram",22,0.5,2,6,22
REQ02681,Other,H013,"SIMS Hospital",30,1.1,2,5,3
REQ02682,Accident,H019,"Dr. Kamakshi Memorial Hospital",22,6,11,18,34
REQ02683,General Medical,H020,"Prashanth Super Speciality Hospital",30,2.1,4,2,14
REQ02684,Cardiac,H007,"Apollo Hospitals Greams Road",18,2.1,4,4,24
REQ02685,General Medical,H011,"Madras Medical Mission",30,1.7,3,5,4
REQ02686,Accident,H001,"Rajiv Gandhi Government General Hospital",22,2.1,4,6,32
REQ02687,General Medical,H018,"Chettinad Hospital and Research Institute",30,3,6,4,14
REQ02688,Unconscious,H010,"Sri Ramachandra Medical Centre",30,5.5,10,1,10
REQ02689,Accident,H029,"Adyar Cancer Institute",22,2.3,4,2,46
REQ02690,Cardiac,H009,"MIOT International",18,5.1,10,8,26
REQ02691,General Medical,H024,"Billroth Hospitals",30,0.7,2,4,32
REQ02692,Trauma,H026,"CSI Rainy Multispeciality Hospital",22,0.4,2,8,11
REQ02693,Stroke,H019,"Dr. Kamakshi Memorial Hospital",18,18.7,35,18,34
REQ02694,Cardiac,H011,"Madras Medical Mission",18,10.2,19,5,4
REQ02695,General Medical,H029,"Adyar Cancer Institute",30,1.5,3,2,46
REQ02696,Accident,H026,"CSI Rainy Multispeciality Hospital",22,0.2,2,8,11
REQ02697,Burn,H009,"MIOT International",30,1.9,4,8,26
REQ02698,Cardiac,H013,"SIMS Hospital",18,1.2,2,5,3
REQ02699,Unconscious,H022,"Government Hospital Tambaram",30,1.9,4,6,22
REQ02700,Cardiac,H002,"Government Stanley Medical College Hospital",18,0.9,2,7,39
REQ02701,Unconscious,H001,"Rajiv Gandhi Government General Hospital",30,0.9,2,6,32
REQ02702,Cardiac,H002,"Government Stanley Medical College Hospital",18,0.8,2,7,39
REQ02703,Accident,H011,"Madras Medical Mission",22,0.4,2,5,4
REQ02704,Accident,H026,"CSI Rainy Multispeciality Hospital",22,1.1,2,8,11
REQ02705,Accident,H008,"Fortis Malar Hospital",22,2,4,4,34
REQ02706,Accident,H007,"Apollo Hospitals Greams Road",22,1.4,3,4,24
REQ02707,Accident,H019,"Dr. Kamakshi Memorial Hospital",22,6.3,12,18,34
REQ02708,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,6.1,11,18,34
REQ02709,Accident,H005,"Government Omandurar Medical College Hospital",22,1.6,3,19,5
REQ02710,Accident,H026,"CSI Rainy Multispeciality Hospital",22,2.1,4,8,11
REQ02711,Cardiac,H021,"Hindu Mission Hospital",18,3.7,7,16,6
REQ02712,Breathing,H011,"Madras Medical Mission",30,6.5,12,5,4
REQ02713,General Medical,H020,"Prashanth Super Speciality Hospital",30,1.6,3,2,14
REQ02714,Burn,H021,"Hindu Mission Hospital",30,3.1,6,16,6
REQ02715,Accident,H009,"MIOT International",22,3.7,7,8,26
REQ02716,Unconscious,H010,"Sri Ramachandra Medical Centre",30,1.2,2,1,10
REQ02717,General Medical,H009,"MIOT International",30,1.8,3,8,26
REQ02718,Burn,H004,"Government Royapettah Hospital",30,0.6,2,13,11
REQ02719,Accident,H021,"Hindu Mission Hospital",22,1.2,2,16,6
REQ02720,Stroke,H026,"CSI Rainy Multispeciality Hospital",18,5.4,10,8,11
REQ02721,Breathing,H013,"SIMS Hospital",30,2.8,5,5,3
REQ02722,Unconscious,H021,"Hindu Mission Hospital",30,1.5,3,16,6
REQ02723,Accident,H027,"MGM Healthcare",22,1.6,3,5,16
REQ02724,Stroke,H019,"Dr. Kamakshi Memorial Hospital",18,5.7,11,18,34
REQ02725,Trauma,H023,"ESIC Medical College and Hospital",22,0.3,2,5,32
REQ02726,Trauma,H001,"Rajiv Gandhi Government General Hospital",22,1.1,2,6,32
REQ02727,Breathing,H023,"ESIC Medical College and Hospital",30,0.3,2,5,32
REQ02728,Accident,H025,"Apollo Hospitals Tondiarpet",22,5.6,10,9,9
REQ02729,Accident,H011,"Madras Medical Mission",22,3.6,7,5,4
REQ02730,Trauma,H025,"Apollo Hospitals Tondiarpet",22,7.9,15,9,9
REQ02731,Cardiac,H013,"SIMS Hospital",18,0.9,2,5,3
REQ02732,Other,H012,"Sundaram Medical Foundation",30,3,6,4,33
REQ02733,Trauma,H027,"MGM Healthcare",22,0.3,2,5,16
REQ02734,Unconscious,H025,"Apollo Hospitals Tondiarpet",30,0.9,2,9,9
REQ02735,Other,H004,"Government Royapettah Hospital",30,1.2,2,13,11
REQ02736,Trauma,H014,"Vijaya Hospital",22,2.3,4,10,12
REQ02737,Cardiac,H007,"Apollo Hospitals Greams Road",18,1.6,3,4,24
REQ02738,Other,H002,"Government Stanley Medical College Hospital",30,1.4,3,7,39
REQ02739,General Medical,H030,"Government Hospital of Thoracic Medicine",30,3,6,8,23
REQ02740,Stroke,H002,"Government Stanley Medical College Hospital",18,0.8,2,7,39
REQ02741,Breathing,H030,"Government Hospital of Thoracic Medicine",30,3.3,6,8,23
REQ02742,Accident,H018,"Chettinad Hospital and Research Institute",22,0.5,2,4,14
REQ02743,Accident,H020,"Prashanth Super Speciality Hospital",22,1.1,2,2,14
REQ02744,Accident,H006,"Institute of Child Health and Hospital for Children",22,2.2,4,20,12
REQ02745,Cardiac,H026,"CSI Rainy Multispeciality Hospital",18,7.5,14,8,11
REQ02746,Stroke,H012,"Sundaram Medical Foundation",18,1.7,3,4,33
REQ02747,Trauma,H006,"Institute of Child Health and Hospital for Children",22,1.4,3,20,12
REQ02748,Breathing,H004,"Government Royapettah Hospital",30,2.3,4,13,11
REQ02749,Accident,H007,"Apollo Hospitals Greams Road",22,2.1,4,4,24
REQ02750,Breathing,H001,"Rajiv Gandhi Government General Hospital",30,0.9,2,6,32
REQ02751,Cardiac,H007,"Apollo Hospitals Greams Road",18,0.9,2,4,24
REQ02752,Other,H007,"Apollo Hospitals Greams Road",30,1.3,2,4,24
REQ02753,Breathing,H011,"Madras Medical Mission",30,6,11,5,4
REQ02754,Accident,H021,"Hindu Mission Hospital",22,0.9,2,16,6
REQ02755,Stroke,H009,"MIOT International",18,4.6,9,8,26
REQ02756,Burn,H005,"Government Omandurar Medical College Hospital",30,0.4,2,19,5
REQ02757,Cardiac,H024,"Billroth Hospitals",18,0.4,2,4,32
REQ02758,Trauma,H025,"Apollo Hospitals Tondiarpet",22,6.5,12,9,9
REQ02759,Accident,H011,"Madras Medical Mission",22,8.3,16,5,4
REQ02760,General Medical,H029,"Adyar Cancer Institute",30,2,4,2,46
REQ02761,Cardiac,H026,"CSI Rainy Multispeciality Hospital",18,1.9,4,8,11
REQ02762,General Medical,H009,"MIOT International",30,3.1,6,8,26
REQ02763,Accident,H011,"Madras Medical Mission",22,9.5,18,5,4
REQ02764,Other,H004,"Government Royapettah Hospital",30,1.5,3,13,11
REQ02765,Stroke,H021,"Hindu Mission Hospital",18,3.7,7,16,6
REQ02766,Unconscious,H011,"Madras Medical Mission",30,4.4,8,5,4
REQ02767,Unconscious,H002,"Government Stanley Medical College Hospital",30,1,2,7,39
REQ02768,Breathing,H011,"Madras Medical Mission",30,6.2,12,5,4
REQ02769,Accident,H008,"Fortis Malar Hospital",22,1.2,2,4,34
REQ02770,Unconscious,H007,"Apollo Hospitals Greams Road",30,2,4,4,24
REQ02771,Trauma,H019,"Dr. Kamakshi Memorial Hospital",22,7.2,14,18,34
REQ02772,Breathing,H013,"SIMS Hospital",30,1.2,2,5,3
REQ02773,Accident,H027,"MGM Healthcare",22,0.2,2,5,16
REQ02774,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,16,30,18,34
REQ02775,General Medical,H009,"MIOT International",30,1.6,3,8,26
REQ02776,Trauma,H011,"Madras Medical Mission",22,1.5,3,5,4
REQ02777,Stroke,H021,"Hindu Mission Hospital",18,1.9,4,16,6
REQ02778,Unconscious,H002,"Government Stanley Medical College Hospital",30,2.2,4,7,39
REQ02779,Unconscious,H028,"Kauvery Hospital Alwarpet",30,0.1,2,1,34
REQ02780,Trauma,H008,"Fortis Malar Hospital",22,0.9,2,4,34
REQ02781,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,5.3,10,18,34
REQ02782,Trauma,H019,"Dr. Kamakshi Memorial Hospital",22,0.8,2,18,34
REQ02783,Trauma,H025,"Apollo Hospitals Tondiarpet",22,9.6,18,9,9
REQ02784,General Medical,H009,"MIOT International",30,1.4,3,8,26
REQ02785,Accident,H008,"Fortis Malar Hospital",22,2.3,4,4,34
REQ02786,Unconscious,H030,"Government Hospital of Thoracic Medicine",30,0.9,2,8,23
REQ02787,Other,H009,"MIOT International",30,3,6,8,26
REQ02788,Accident,H029,"Adyar Cancer Institute",22,2.3,4,2,46
REQ02789,Unconscious,H011,"Madras Medical Mission",30,4.5,9,5,4
REQ02790,Unconscious,H007,"Apollo Hospitals Greams Road",30,1.6,3,4,24
REQ02791,Accident,H021,"Hindu Mission Hospital",22,1.8,3,16,6
REQ02792,Stroke,H005,"Government Omandurar Medical College Hospital",18,0.5,2,19,5
REQ02793,Accident,H026,"CSI Rainy Multispeciality Hospital",22,0.8,2,8,11
REQ02794,Other,H009,"MIOT International",30,2.1,4,8,26
REQ02795,Trauma,H030,"Government Hospital of Thoracic Medicine",22,4,7,8,23
REQ02796,Trauma,H021,"Hindu Mission Hospital",22,2.4,5,16,6
REQ02797,Breathing,H019,"Dr. Kamakshi Memorial Hospital",30,1.5,3,18,34
REQ02798,Accident,H023,"ESIC Medical College and Hospital",22,0.9,2,5,32
REQ02799,Cardiac,H012,"Sundaram Medical Foundation",18,4,8,4,33
REQ02800,Accident,H018,"Chettinad Hospital and Research Institute",22,1.9,3,4,14
REQ02801,Unconscious,H007,"Apollo Hospitals Greams Road",30,0.3,2,4,24
REQ02802,Cardiac,H001,"Rajiv Gandhi Government General Hospital",18,1.2,2,6,32
REQ02803,Cardiac,H006,"Institute of Child Health and Hospital for Children",18,2.1,4,20,12
REQ02804,Stroke,H026,"CSI Rainy Multispeciality Hospital",18,2.5,5,8,11
REQ02805,Unconscious,H019,"Dr. Kamakshi Memorial Hospital",30,1.6,3,18,34
REQ02806,Cardiac,H009,"MIOT International",18,2.2,4,8,26
REQ02807,Breathing,H025,"Apollo Hospitals Tondiarpet",30,6,11,9,9
REQ02808,Cardiac,H011,"Madras Medical Mission",18,0.8,2,5,4
REQ02809,Burn,H001,"Rajiv Gandhi Government General Hospital",30,1,2,6,32
REQ02810,Accident,H023,"ESIC Medical College and Hospital",22,2,4,5,32
REQ02811,Burn,H022,"Government Hospital Tambaram",30,1.6,3,6,22
REQ02812,Accident,H001,"Rajiv Gandhi Government General Hospital",22,1.7,3,6,32
REQ02813,Accident,H026,"CSI Rainy Multispeciality Hospital",22,2,4,8,11
REQ02814,Trauma,H009,"MIOT International",22,10.3,19,8,26
REQ02815,Trauma,H027,"MGM Healthcare",22,2.8,5,5,16
REQ02816,Other,H018,"Chettinad Hospital and Research Institute",30,1.9,4,4,14
REQ02817,Stroke,H012,"Sundaram Medical Foundation",18,4.8,9,4,33
REQ02818,Accident,H011,"Madras Medical Mission",22,2.2,4,5,4
REQ02819,Breathing,H019,"Dr. Kamakshi Memorial Hospital",30,1.1,2,18,34
REQ02820,General Medical,H029,"Adyar Cancer Institute",30,1.2,2,2,46
REQ02821,Trauma,H030,"Government Hospital of Thoracic Medicine",22,3.6,7,8,23
REQ02822,Accident,H030,"Government Hospital of Thoracic Medicine",22,4.4,8,8,23
REQ02823,Unconscious,H019,"Dr. Kamakshi Memorial Hospital",30,1.5,3,18,34
REQ02824,General Medical,H008,"Fortis Malar Hospital",30,1.4,3,4,34
REQ02825,General Medical,H021,"Hindu Mission Hospital",30,0.9,2,16,6
REQ02826,Breathing,H002,"Government Stanley Medical College Hospital",30,0.7,2,7,39
REQ02827,Burn,H026,"CSI Rainy Multispeciality Hospital",30,2.4,4,8,11
REQ02828,Accident,H021,"Hindu Mission Hospital",22,1,2,16,6
REQ02829,Unconscious,H028,"Kauvery Hospital Alwarpet",30,2,4,1,34
REQ02830,General Medical,H007,"Apollo Hospitals Greams Road",30,0.5,2,4,24
REQ02831,Breathing,H017,"Gleneagles HealthCity Chennai",30,1.4,3,25,26
REQ02832,Unconscious,H001,"Rajiv Gandhi Government General Hospital",30,2.1,4,6,32
REQ02833,Unconscious,H028,"Kauvery Hospital Alwarpet",30,1.4,3,1,34
REQ02834,Accident,H021,"Hindu Mission Hospital",22,2,4,16,6
REQ02835,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,3.2,6,18,34
REQ02836,Unconscious,H007,"Apollo Hospitals Greams Road",30,0.3,2,4,24
REQ02837,Trauma,H011,"Madras Medical Mission",22,7.9,15,5,4
REQ02838,Trauma,H001,"Rajiv Gandhi Government General Hospital",22,1.1,2,6,32
REQ02839,Accident,H006,"Institute of Child Health and Hospital for Children",22,0.4,2,20,12
REQ02840,Accident,H020,"Prashanth Super Speciality Hospital",22,2.5,5,2,14
REQ02841,Trauma,H019,"Dr. Kamakshi Memorial Hospital",22,1.3,2,18,34
REQ02842,Cardiac,H029,"Adyar Cancer Institute",18,3.3,6,2,46
REQ02843,Burn,H010,"Sri Ramachandra Medical Centre",30,9.4,18,1,10
REQ02844,Stroke,H007,"Apollo Hospitals Greams Road",18,2.9,5,4,24
REQ02845,Breathing,H008,"Fortis Malar Hospital",30,2.3,4,4,34
REQ02846,Unconscious,H030,"Government Hospital of Thoracic Medicine",30,3.5,7,8,23
REQ02847,Cardiac,H009,"MIOT International",18,3.8,7,8,26
REQ02848,Trauma,H008,"Fortis Malar Hospital",22,2.9,5,4,34
REQ02849,Breathing,H023,"ESIC Medical College and Hospital",30,1.1,2,5,32
REQ02850,Accident,H014,"Vijaya Hospital",22,1.1,2,10,12
REQ02851,Cardiac,H009,"MIOT International",18,6.4,12,8,26
REQ02852,Cardiac,H021,"Hindu Mission Hospital",18,1.5,3,16,6
REQ02853,Trauma,H027,"MGM Healthcare",22,1.8,3,5,16
REQ02854,Burn,H019,"Dr. Kamakshi Memorial Hospital",30,2.4,4,18,34
REQ02855,Unconscious,H022,"Government Hospital Tambaram",30,0.5,2,6,22
REQ02856,Burn,H011,"Madras Medical Mission",30,8,15,5,4
REQ02857,Accident,H020,"Prashanth Super Speciality Hospital",22,1.5,3,2,14
REQ02858,Trauma,H019,"Dr. Kamakshi Memorial Hospital",22,5.2,10,18,34
REQ02859,Accident,H027,"MGM Healthcare",22,0.8,2,5,16
REQ02860,Unconscious,H018,"Chettinad Hospital and Research Institute",30,2.1,4,4,14
REQ02861,Cardiac,H001,"Rajiv Gandhi Government General Hospital",18,1.7,3,6,32
REQ02862,General Medical,H002,"Government Stanley Medical College Hospital",30,2.3,4,7,39
REQ02863,Other,H008,"Fortis Malar Hospital",30,2.3,4,4,34
REQ02864,Breathing,H013,"SIMS Hospital",30,1.2,2,5,3
REQ02865,Breathing,H024,"Billroth Hospitals",30,0.1,2,4,32
REQ02866,General Medical,H023,"ESIC Medical College and Hospital",30,1.4,3,5,32
REQ02867,Trauma,H008,"Fortis Malar Hospital",22,0.6,2,4,34
REQ02868,Burn,H011,"Madras Medical Mission",30,1.1,2,5,4
REQ02869,Trauma,H014,"Vijaya Hospital",22,1,2,10,12
REQ02870,Accident,H022,"Government Hospital Tambaram",22,0.9,2,6,22
REQ02871,Trauma,H020,"Prashanth Super Speciality Hospital",22,0.5,2,2,14
REQ02872,Accident,H030,"Government Hospital of Thoracic Medicine",22,1.7,3,8,23
REQ02873,Cardiac,H012,"Sundaram Medical Foundation",18,7.8,15,4,33
REQ02874,Stroke,H013,"SIMS Hospital",18,0.1,2,5,3
REQ02875,Trauma,H009,"MIOT International",22,3.9,7,8,26
REQ02876,Trauma,H001,"Rajiv Gandhi Government General Hospital",22,1.7,3,6,32
REQ02877,Breathing,H002,"Government Stanley Medical College Hospital",30,2.1,4,7,39
REQ02878,Accident,H011,"Madras Medical Mission",22,2.7,5,5,4
REQ02879,Stroke,H009,"MIOT International",18,10.3,19,8,26
REQ02880,Unconscious,H028,"Kauvery Hospital Alwarpet",30,1.2,2,1,34
REQ02881,Breathing,H006,"Institute of Child Health and Hospital for Children",30,1.1,2,20,12
REQ02882,Breathing,H029,"Adyar Cancer Institute",30,1.2,2,2,46
REQ02883,Cardiac,H023,"ESIC Medical College and Hospital",18,1.2,2,5,32
REQ02884,Cardiac,H009,"MIOT International",18,4.6,9,8,26
REQ02885,Accident,H025,"Apollo Hospitals Tondiarpet",22,5.8,11,9,9
REQ02886,Trauma,H019,"Dr. Kamakshi Memorial Hospital",22,2,4,18,34
REQ02887,General Medical,H011,"Madras Medical Mission",30,7.4,14,5,4
REQ02888,Accident,H008,"Fortis Malar Hospital",22,0.4,2,4,34
REQ02889,Other,H009,"MIOT International",30,2.4,5,8,26
REQ02890,Accident,H001,"Rajiv Gandhi Government General Hospital",22,2.2,4,6,32
REQ02891,Burn,H025,"Apollo Hospitals Tondiarpet",30,5.9,11,9,9
REQ02892,General Medical,H019,"Dr. Kamakshi Memorial Hospital",30,0.6,2,18,34
REQ02893,Cardiac,H019,"Dr. Kamakshi Memorial Hospital",18,16.2,30,18,34
REQ02894,Trauma,H003,"Government Kilpauk Medical College Hospital",22,1.5,3,1,9
REQ02895,Unconscious,H023,"ESIC Medical College and Hospital",30,1.5,3,5,32
REQ02896,Accident,H011,"Madras Medical Mission",22,8.4,16,5,4
REQ02897,Unconscious,H016,"Apollo Speciality Hospital OMR",30,1.2,2,19,2
REQ02898,Accident,H021,"Hindu Mission Hospital",22,2.6,5,16,6
REQ02899,Breathing,H030,"Government Hospital of Thoracic Medicine",30,1.4,3,8,23
REQ02900,Accident,H025,"Apollo Hospitals Tondiarpet",22,8,15,9,9
REQ02901,Accident,H008,"Fortis Malar Hospital",22,4.2,8,4,34
REQ02902,Accident,H018,"Chettinad Hospital and Research Institute",22,1.9,4,4,14
REQ02903,General Medical,H010,"Sri Ramachandra Medical Centre",30,5.7,11,1,10
