assignment_id,request_id,ambulance_id,attempt_number,assigned_at,response_time_sec,response,status
ASG03257,REQ02582,AMB0008,1,2026-08-11 13:28:20,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03258,REQ02583,AMB0078,1,2026-08-18 19:26:22,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03259,REQ02584,AMB0081,1,2026-08-29 16:38:27,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03260,REQ02585,AMB0018,1,2026-08-12 01:53:07,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03261,REQ02586,AMB0084,1,2026-08-10 05:59:17,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03262,REQ02587,AMB0105,1,2026-08-11 15:24:26,5,REJECTED,FALLBACK_TRIGGERED
ASG03263,REQ02587,AMB0124,2,2026-08-11 15:24:33,16,REJECTED,FALLBACK_TRIGGERED
ASG03264,REQ02587,AMB0071,3,2026-08-11 15:24:51,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03265,REQ02588,AMB0127,1,2026-09-02 01:17:00,19,TIMEOUT,FALLBACK_TRIGGERED
ASG03266,REQ02588,AMB0107,2,2026-09-02 01:17:21,5,TIMEOUT,FALLBACK_TRIGGERED
ASG03267,REQ02588,AMB0066,3,2026-09-02 01:17:28,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03268,REQ02589,AMB0086,1,2026-08-16 11:50:56,16,REJECTED,FALLBACK_TRIGGERED
ASG03269,REQ02589,AMB0082,2,2026-08-16 11:51:14,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03270,REQ02590,AMB0070,1,2026-08-02 11:15:37,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03271,REQ02591,AMB0103,1,2026-08-26 20:44:08,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03272,REQ02592,AMB0100,1,2026-09-08 22:09:45,22,TIMEOUT,FALLBACK_TRIGGERED
ASG03273,REQ02592,AMB0129,2,2026-09-08 22:10:09,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03274,REQ02593,AMB0126,1,2026-08-03 05:05:56,14,TIMEOUT,FALLBACK_TRIGGERED
ASG03275,REQ02593,AMB0028,2,2026-08-03 05:06:12,27,REJECTED,FALLBACK_TRIGGERED
ASG03276,REQ02594,AMB0128,1,2026-09-01 14:21:55,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03277,REQ02595,AMB0077,1,2026-08-24 12:30:41,21,REJECTED,FALLBACK_TRIGGERED
ASG03278,REQ02595,AMB0098,2,2026-08-24 12:31:04,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03279,REQ02596,AMB0006,1,2026-08-06 21:50:57,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03280,REQ02597,AMB0085,1,2026-08-10 18:43:44,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03281,REQ02598,AMB0011,1,2026-08-18 19:34:11,21,REJECTED,FALLBACK_TRIGGERED
ASG03282,REQ02598,AMB0103,2,2026-08-18 19:34:34,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03283,REQ02599,AMB0098,1,2026-08-29 14:27:22,14,REJECTED,FALLBACK_TRIGGERED
ASG03284,REQ02599,AMB0068,2,2026-08-29 14:27:38,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03285,REQ02600,AMB0024,1,2026-08-17 20:50:45,13,TIMEOUT,FALLBACK_TRIGGERED
ASG03286,REQ02600,AMB0036,2,2026-08-17 20:51:00,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03287,REQ02601,AMB0067,1,2026-08-22 13:51:36,28,REJECTED,FALLBACK_TRIGGERED
ASG03288,REQ02601,AMB0104,2,2026-08-22 13:52:06,19,REJECTED,FALLBACK_TRIGGERED
ASG03289,REQ02601,AMB0016,3,2026-08-22 13:52:27,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03290,REQ02602,AMB0012,1,2026-08-16 09:55:07,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03291,REQ02605,AMB0032,1,2026-08-22 08:41:46,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03292,REQ02606,AMB0107,1,2026-08-21 04:15:55,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03293,REQ02607,AMB0106,1,2026-09-01 11:59:32,20,TIMEOUT,FALLBACK_TRIGGERED
ASG03294,REQ02607,AMB0114,2,2026-09-01 11:59:54,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03295,REQ02609,AMB0066,1,2026-08-30 03:16:25,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03296,REQ02610,AMB0130,1,2026-09-07 15:46:51,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03297,REQ02611,AMB0002,1,2026-08-03 16:45:13,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03298,REQ02612,AMB0021,1,2026-08-25 03:01:04,18,REJECTED,FALLBACK_TRIGGERED
ASG03299,REQ02612,AMB0012,2,2026-08-25 03:01:24,17,REJECTED,FALLBACK_TRIGGERED
ASG03300,REQ02612,AMB0068,3,2026-08-25 03:01:43,11,TIMEOUT,FALLBACK_TRIGGERED
ASG03301,REQ02613,AMB0121,1,2026-08-25 14:36:50,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03302,REQ02614,AMB0058,1,2026-08-07 12:57:45,23,TIMEOUT,FALLBACK_TRIGGERED
ASG03303,REQ02615,AMB0027,1,2026-09-07 13:28:25,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03304,REQ02616,AMB0065,1,2026-08-23 22:33:38,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03305,REQ02617,AMB0022,1,2026-08-14 07:51:22,14,REJECTED,FALLBACK_TRIGGERED
ASG03306,REQ02617,AMB0008,2,2026-08-14 07:51:38,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03307,REQ02618,AMB0004,1,2026-08-20 05:31:40,6,TIMEOUT,FALLBACK_TRIGGERED
ASG03308,REQ02619,AMB0029,1,2026-09-06 13:28:49,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03309,REQ02620,AMB0002,1,2026-08-01 21:03:58,4,TIMEOUT,FALLBACK_TRIGGERED
ASG03310,REQ02620,AMB0122,2,2026-08-01 21:04:04,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03311,REQ02622,AMB0130,1,2026-09-07 08:45:49,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03312,REQ02623,AMB0093,1,2026-08-06 04:43:08,18,TIMEOUT,FALLBACK_TRIGGERED
ASG03313,REQ02623,AMB0027,2,2026-08-06 04:43:28,20,TIMEOUT,FALLBACK_TRIGGERED
ASG03314,REQ02623,AMB0124,3,2026-08-06 04:43:50,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03315,REQ02624,AMB0111,1,2026-08-25 02:59:06,17,TIMEOUT,FALLBACK_TRIGGERED
ASG03316,REQ02624,AMB0034,2,2026-08-25 02:59:25,26,REJECTED,FALLBACK_TRIGGERED
ASG03317,REQ02625,AMB0041,1,2026-08-20 12:48:48,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03318,REQ02626,AMB0060,1,2026-08-21 08:18:59,13,REJECTED,FALLBACK_TRIGGERED
ASG03319,REQ02626,AMB0067,2,2026-08-21 08:19:14,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03320,REQ02627,AMB0039,1,2026-08-29 06:32:01,7,TIMEOUT,FALLBACK_TRIGGERED
ASG03321,REQ02628,AMB0046,1,2026-08-29 23:27:32,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03322,REQ02629,AMB0125,1,2026-08-09 05:01:04,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03323,REQ02630,AMB0109,1,2026-08-29 05:34:13,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03324,REQ02631,AMB0072,1,2026-08-31 01:46:36,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03325,REQ02632,AMB0027,1,2026-08-10 23:38:23,9,REJECTED,FALLBACK_TRIGGERED
ASG03326,REQ02633,AMB0069,1,2026-08-10 01:18:34,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03327,REQ02634,AMB0120,1,2026-08-15 01:14:56,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03328,REQ02635,AMB0101,1,2026-08-20 03:37:39,22,REJECTED,FALLBACK_TRIGGERED
ASG03329,REQ02635,AMB0024,2,2026-08-20 03:38:03,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03330,REQ02636,AMB0043,1,2026-08-17 18:02:36,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03331,REQ02637,AMB0034,1,2026-08-08 22:38:28,5,REJECTED,FALLBACK_TRIGGERED
ASG03332,REQ02637,AMB0107,2,2026-08-08 22:38:35,7,REJECTED,FALLBACK_TRIGGERED
ASG03333,REQ02639,AMB0010,1,2026-08-26 23:08:49,8,TIMEOUT,FALLBACK_TRIGGERED
ASG03334,REQ02639,AMB0126,2,2026-08-26 23:08:59,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03335,REQ02640,AMB0018,1,2026-08-02 17:45:32,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03336,REQ02641,AMB0044,1,2026-09-04 07:48:32,26,REJECTED,FALLBACK_TRIGGERED
ASG03337,REQ02641,AMB0102,2,2026-09-04 07:49:00,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03338,REQ02642,AMB0016,1,2026-08-21 02:30:19,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03339,REQ02643,AMB0087,1,2026-08-06 09:03:58,23,TIMEOUT,FALLBACK_TRIGGERED
ASG03340,REQ02643,AMB0028,2,2026-08-06 09:04:23,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03341,REQ02644,AMB0113,1,2026-09-07 22:30:36,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03342,REQ02646,AMB0112,1,2026-08-25 00:21:05,26,TIMEOUT,FALLBACK_TRIGGERED
ASG03343,REQ02646,AMB0039,2,2026-08-25 00:21:33,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03344,REQ02647,AMB0089,1,2026-09-05 08:07:48,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03345,REQ02648,AMB0050,1,2026-08-18 07:19:20,16,REJECTED,FALLBACK_TRIGGERED
ASG03346,REQ02648,AMB0034,2,2026-08-18 07:19:38,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03347,REQ02649,AMB0097,1,2026-08-15 02:40:48,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03348,REQ02650,AMB0037,1,2026-08-29 10:58:48,29,REJECTED,FALLBACK_TRIGGERED
ASG03349,REQ02651,AMB0046,1,2026-08-18 17:54:02,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03350,REQ02652,AMB0093,1,2026-08-23 12:01:54,5,REJECTED,FALLBACK_TRIGGERED
ASG03351,REQ02652,AMB0100,2,2026-08-23 12:02:01,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03352,REQ02654,AMB0113,1,2026-08-24 09:43:47,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03353,REQ02655,AMB0119,1,2026-09-06 06:18:32,30,REJECTED,FALLBACK_TRIGGERED
ASG03354,REQ02655,AMB0128,2,2026-09-06 06:19:04,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03355,REQ02656,AMB0052,1,2026-08-25 16:54:22,24,TIMEOUT,FALLBACK_TRIGGERED
ASG03356,REQ02656,AMB0031,2,2026-08-25 16:54:48,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03357,REQ02657,AMB0014,1,2026-08-27 02:13:33,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03358,REQ02658,AMB0100,1,2026-08-29 19:23:29,14,TIMEOUT,FALLBACK_TRIGGERED
ASG03359,REQ02659,AMB0062,1,2026-08-30 18:11:56,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03360,REQ02660,AMB0060,1,2026-08-16 11:07:08,4,REJECTED,FALLBACK_TRIGGERED
ASG03361,REQ02660,AMB0071,2,2026-08-16 11:07:14,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03362,REQ02661,AMB0081,1,2026-08-11 09:12:10,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03363,REQ02662,AMB0107,1,2026-08-15 08:17:24,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03364,REQ02663,AMB0128,1,2026-08-15 21:58:00,5,TIMEOUT,FALLBACK_TRIGGERED
ASG03365,REQ02663,AMB0071,2,2026-08-15 21:58:07,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03366,REQ02664,AMB0063,1,2026-08-09 19:19:05,19,TIMEOUT,FALLBACK_TRIGGERED
ASG03367,REQ02664,AMB0002,2,2026-08-09 19:19:26,13,TIMEOUT,FALLBACK_TRIGGERED
ASG03368,REQ02665,AMB0014,1,2026-08-17 08:33:56,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03369,REQ02666,AMB0081,1,2026-09-07 20:48:48,27,REJECTED,FALLBACK_TRIGGERED
ASG03370,REQ02666,AMB0015,2,2026-09-07 20:49:17,12,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03371,REQ02667,AMB0033,1,2026-08-01 10:15:28,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03372,REQ02668,AMB0007,1,2026-08-28 17:33:40,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03373,REQ02669,AMB0109,1,2026-08-11 03:15:56,12,TIMEOUT,FALLBACK_TRIGGERED
ASG03374,REQ02669,AMB0030,2,2026-08-11 03:16:10,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03375,REQ02670,AMB0013,1,2026-08-14 18:49:36,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03376,REQ02671,AMB0013,1,2026-09-01 06:52:51,7,TIMEOUT,FALLBACK_TRIGGERED
ASG03377,REQ02671,AMB0126,2,2026-09-01 06:53:00,14,TIMEOUT,FALLBACK_TRIGGERED
ASG03378,REQ02671,AMB0124,3,2026-09-01 06:53:16,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03379,REQ02672,AMB0131,1,2026-08-08 15:58:42,28,REJECTED,FALLBACK_TRIGGERED
ASG03380,REQ02672,AMB0073,2,2026-08-08 15:59:12,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03381,REQ02673,AMB0007,1,2026-09-02 00:30:00,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03382,REQ02674,AMB0043,1,2026-08-02 04:43:10,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03383,REQ02675,AMB0001,1,2026-08-18 02:25:17,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03384,REQ02676,AMB0081,1,2026-08-27 04:55:29,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03385,REQ02677,AMB0095,1,2026-08-17 08:10:52,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03386,REQ02679,AMB0093,1,2026-08-01 13:03:50,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03387,REQ02680,AMB0095,1,2026-08-18 23:42:34,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03388,REQ02681,AMB0085,1,2026-09-06 13:31:38,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03389,REQ02682,AMB0021,1,2026-08-03 03:54:35,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03390,REQ02683,AMB0131,1,2026-08-01 08:36:41,19,TIMEOUT,FALLBACK_TRIGGERED
ASG03391,REQ02683,AMB0004,2,2026-08-01 08:37:02,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03392,REQ02684,AMB0054,1,2026-08-24 10:51:07,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03393,REQ02686,AMB0031,1,2026-08-30 07:37:26,20,TIMEOUT,FALLBACK_TRIGGERED
ASG03394,REQ02686,AMB0023,2,2026-08-30 07:37:48,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03395,REQ02688,AMB0024,1,2026-08-11 08:19:12,30,TIMEOUT,FALLBACK_TRIGGERED
ASG03396,REQ02689,AMB0006,1,2026-08-25 11:30:07,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03397,REQ02690,AMB0001,1,2026-08-11 19:58:36,19,TIMEOUT,FALLBACK_TRIGGERED
ASG03398,REQ02690,AMB0011,2,2026-08-11 19:58:57,12,TIMEOUT,FALLBACK_TRIGGERED
ASG03399,REQ02690,AMB0018,3,2026-08-11 19:59:11,14,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03400,REQ02691,AMB0055,1,2026-08-31 18:55:26,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03401,REQ02692,AMB0040,1,2026-08-23 15:14:30,19,TIMEOUT,FALLBACK_TRIGGERED
ASG03402,REQ02692,AMB0038,2,2026-08-23 15:14:51,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03403,REQ02693,AMB0068,1,2026-08-10 01:14:26,18,REJECTED,FALLBACK_TRIGGERED
ASG03404,REQ02693,AMB0131,2,2026-08-10 01:14:46,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03405,REQ02694,AMB0052,1,2026-08-04 03:43:21,5,REJECTED,FALLBACK_TRIGGERED
ASG03406,REQ02694,AMB0095,2,2026-08-04 03:43:28,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03407,REQ02695,AMB0013,1,2026-08-20 02:16:31,16,REJECTED,FALLBACK_TRIGGERED
ASG03408,REQ02695,AMB0094,2,2026-08-20 02:16:49,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03409,REQ02696,AMB0012,1,2026-08-09 19:51:14,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03410,REQ02697,AMB0078,1,2026-09-06 17:40:15,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03411,REQ02698,AMB0032,1,2026-08-31 15:51:59,10,TIMEOUT,FALLBACK_TRIGGERED
ASG03412,REQ02698,AMB0053,2,2026-08-31 15:52:11,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03413,REQ02699,AMB0023,1,2026-08-11 23:19:29,8,TIMEOUT,FALLBACK_TRIGGERED
ASG03414,REQ02699,AMB0018,2,2026-08-11 23:19:39,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03415,REQ02700,AMB0111,1,2026-09-06 01:45:40,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03416,REQ02701,AMB0049,1,2026-09-01 07:53:47,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03417,REQ02702,AMB0110,1,2026-08-26 19:31:38,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03418,REQ02703,AMB0050,1,2026-09-06 07:39:12,6,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03419,REQ02704,AMB0081,1,2026-09-07 05:50:44,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03420,REQ02705,AMB0072,1,2026-09-02 03:57:14,15,TIMEOUT,FALLBACK_TRIGGERED
ASG03421,REQ02705,AMB0031,2,2026-09-02 03:57:31,15,REJECTED,FALLBACK_TRIGGERED
ASG03422,REQ02705,AMB0082,3,2026-09-02 03:57:48,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03423,REQ02706,AMB0098,1,2026-08-28 09:06:54,26,REJECTED,FALLBACK_TRIGGERED
ASG03424,REQ02706,AMB0028,2,2026-08-28 09:07:22,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03425,REQ02707,AMB0123,1,2026-08-30 05:03:15,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03426,REQ02708,AMB0062,1,2026-08-07 00:31:45,25,REJECTED,FALLBACK_TRIGGERED
ASG03427,REQ02708,AMB0033,2,2026-08-07 00:32:12,10,REJECTED,FALLBACK_TRIGGERED
ASG03428,REQ02709,AMB0054,1,2026-08-18 20:44:03,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03429,REQ02710,AMB0062,1,2026-08-05 02:37:39,7,TIMEOUT,FALLBACK_TRIGGERED
ASG03430,REQ02710,AMB0002,2,2026-08-05 02:37:48,28,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03431,REQ02712,AMB0007,1,2026-08-15 23:44:19,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03432,REQ02713,AMB0040,1,2026-08-21 11:31:07,19,REJECTED,FALLBACK_TRIGGERED
ASG03433,REQ02713,AMB0067,2,2026-08-21 11:31:28,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03434,REQ02714,AMB0080,1,2026-08-18 13:15:01,11,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03435,REQ02715,AMB0112,1,2026-08-24 22:27:15,16,TIMEOUT,FALLBACK_TRIGGERED
ASG03436,REQ02715,AMB0078,2,2026-08-24 22:27:33,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03437,REQ02716,AMB0128,1,2026-08-04 10:38:35,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03438,REQ02717,AMB0011,1,2026-08-13 21:13:44,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03439,REQ02718,AMB0081,1,2026-08-19 13:46:06,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03440,REQ02719,AMB0108,1,2026-09-04 19:13:02,17,REJECTED,FALLBACK_TRIGGERED
ASG03441,REQ02719,AMB0106,2,2026-09-04 19:13:21,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03442,REQ02720,AMB0053,1,2026-09-02 15:45:34,19,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03443,REQ02721,AMB0015,1,2026-08-23 20:02:42,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03444,REQ02722,AMB0038,1,2026-08-03 00:30:09,10,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03445,REQ02723,AMB0012,1,2026-08-19 14:09:40,22,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03446,REQ02724,AMB0024,1,2026-08-02 17:14:03,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03447,REQ02725,AMB0044,1,2026-08-19 19:35:13,13,TIMEOUT,FALLBACK_TRIGGERED
ASG03448,REQ02725,AMB0128,2,2026-08-19 19:35:28,5,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03449,REQ02726,AMB0120,1,2026-09-02 23:26:28,15,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03450,REQ02728,AMB0102,1,2026-08-04 20:41:28,8,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03451,REQ02729,AMB0130,1,2026-08-28 10:48:50,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03452,REQ02730,AMB0106,1,2026-08-25 15:44:35,30,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03453,REQ02731,AMB0118,1,2026-08-10 00:54:06,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03454,REQ02732,AMB0045,1,2026-08-04 10:18:37,20,REJECTED,FALLBACK_TRIGGERED
ASG03455,REQ02732,AMB0109,2,2026-08-04 10:18:59,21,TIMEOUT,FALLBACK_TRIGGERED
ASG03456,REQ02732,AMB0003,3,2026-08-04 10:19:22,4,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03457,REQ02733,AMB0103,1,2026-08-30 07:33:32,29,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03458,REQ02734,AMB0017,1,2026-08-16 16:14:49,9,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03459,REQ02735,AMB0013,1,2026-08-15 00:31:44,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03460,REQ02736,AMB0042,1,2026-08-25 04:32:39,15,REJECTED,FALLBACK_TRIGGERED
ASG03461,REQ02736,AMB0069,2,2026-08-25 04:32:56,16,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03462,REQ02737,AMB0006,1,2026-08-29 10:40:25,17,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03463,REQ02738,AMB0020,1,2026-08-30 14:54:54,25,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03464,REQ02739,AMB0035,1,2026-08-17 03:59:33,9,TIMEOUT,FALLBACK_TRIGGERED
ASG03465,REQ02740,AMB0117,1,2026-08-28 01:45:34,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03466,REQ02741,AMB0056,1,2026-09-01 20:39:02,7,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03467,REQ02742,AMB0016,1,2026-09-05 09:19:19,20,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03468,REQ02743,AMB0002,1,2026-08-26 06:46:04,23,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03469,REQ02744,AMB0089,1,2026-08-08 17:02:44,27,TIMEOUT,FALLBACK_TRIGGERED
ASG03470,REQ02746,AMB0117,1,2026-08-08 03:52:37,21,REJECTED,FALLBACK_TRIGGERED
ASG03471,REQ02747,AMB0070,1,2026-08-10 09:46:31,21,REJECTED,FALLBACK_TRIGGERED
ASG03472,REQ02747,AMB0050,2,2026-08-10 09:46:54,12,TIMEOUT,FALLBACK_TRIGGERED
ASG03473,REQ02747,AMB0082,3,2026-08-10 09:47:08,21,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03474,REQ02748,AMB0118,1,2026-08-06 06:48:04,27,REJECTED,FALLBACK_TRIGGERED
ASG03475,REQ02749,AMB0047,1,2026-08-22 02:44:45,7,REJECTED,FALLBACK_TRIGGERED
ASG03476,REQ02751,AMB0130,1,2026-09-02 14:33:13,26,REJECTED,FALLBACK_TRIGGERED
ASG03477,REQ02752,AMB0109,1,2026-08-10 14:20:42,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03478,REQ02753,AMB0077,1,2026-08-29 08:16:39,5,TIMEOUT,FALLBACK_TRIGGERED
ASG03479,REQ02753,AMB0122,2,2026-08-29 08:16:46,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03480,REQ02755,AMB0057,1,2026-08-15 05:27:48,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03481,REQ02756,AMB0128,1,2026-08-26 07:05:43,27,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03482,REQ02757,AMB0055,1,2026-08-11 10:14:25,18,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03483,REQ02758,AMB0086,1,2026-09-08 09:56:35,26,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03484,REQ02759,AMB0062,1,2026-08-30 00:57:41,18,REJECTED,FALLBACK_TRIGGERED
ASG03485,REQ02759,AMB0033,2,2026-08-30 00:58:01,17,TIMEOUT,FALLBACK_TRIGGERED
ASG03486,REQ02759,AMB0006,3,2026-08-30 00:58:20,13,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03487,REQ02761,AMB0021,1,2026-08-03 14:33:06,14,TIMEOUT,FALLBACK_TRIGGERED
ASG03488,REQ02761,AMB0125,2,2026-08-03 14:33:22,21,REJECTED,FALLBACK_TRIGGERED
ASG03489,REQ02761,AMB0061,3,2026-08-03 14:33:45,24,ACCEPTED,ASSIGNMENT_CONFIRMED
ASG03490,REQ02763,AMB0052,1,2026-08-29 08:14:14,26,REJECTED,FALLBACK_TRIGGERED
